Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0000011	N0	n4	1.0	Non-Terminal	XANPARI20_007214-T1, XANPAGTX0501_004057-T1, XANPAOZ2100_006021-T1, XANCAGTX0491_005248-T1	XANPAOZ2100_000075-T1, XANCAGTX0491_001310-T1, XANPAGTX0501_005010-T1, XANPAGTX0501_007636-T1, XANCAGTX0491_004472-T1, XANPARI20_005348-T1, XANPAOZ2100_003690-T1
OG0000011	N0	n8	0.75	Non-Terminal	XANPAOZ2100_000075-T1, XANCAGTX0491_001310-T1, XANPAGTX0501_005010-T1	XANPAGTX0501_007636-T1, XANCAGTX0491_004472-T1, XANPARI20_005348-T1, XANPAOZ2100_003690-T1
OG0000012	N0	n0	1.0	Non-Terminal	XANPAOZ2100_007152-T1, XANCAGTX0491_007361-T1, XANPARI20_005761-T1, XANPAGTX0501_007975-T1	XANCAGTX0491_009331-T1, XANPAGTX0501_003384-T1, XANPARI20_002047-T1, XANPAOZ2100_002930-T1, XANCAGTX0491_006583-T1, XANCAGTX0491_008762-T1, XANPAGTX0501_007971-T1, XANPAOZ2100_007148-T1, XANPAOZ2100_005560-T1, XANPARI20_004163-T1, XANPAGTX0501_010130-T1
OG0000012	N0	n4	0.25	Non-Terminal	XANCAGTX0491_009331-T1	XANPAGTX0501_003384-T1, XANPARI20_002047-T1, XANPAOZ2100_002930-T1, XANCAGTX0491_006583-T1, XANCAGTX0491_008762-T1, XANPAGTX0501_007971-T1, XANPAOZ2100_007148-T1, XANPAOZ2100_005560-T1, XANPARI20_004163-T1, XANPAGTX0501_010130-T1
OG0000012	N0	n5	1.0	Non-Terminal	XANPAGTX0501_003384-T1, XANPARI20_002047-T1, XANPAOZ2100_002930-T1, XANCAGTX0491_006583-T1	XANCAGTX0491_008762-T1, XANPAGTX0501_007971-T1, XANPAOZ2100_007148-T1, XANPAOZ2100_005560-T1, XANPARI20_004163-T1, XANPAGTX0501_010130-T1
OG0000012	N0	n10	0.5	Non-Terminal	XANPAGTX0501_007971-T1, XANPAOZ2100_007148-T1	XANPAOZ2100_005560-T1, XANPARI20_004163-T1, XANPAGTX0501_010130-T1
OG0000013	N0	n0	1.0	Non-Terminal	XANPAOZ2100_001132-T1, XANCAGTX0491_000132-T1, XANPARI20_001794-T1, XANPAGTX0501_002582-T1	XANPARI20_004942-T1, XANPAOZ2100_006289-T1, XANCAGTX0491_007246-T1, XANCAGTX0491_007248-T1, XANPAOZ2100_004009-T1, XANPAGTX0501_006390-T1, XANPARI20_008992-T1, XANPAOZ2100_008570-T1, XANCAGTX0491_009822-T1, XANPAGTX0501_008442-T1
OG0000013	N0	n4	1.0	Non-Terminal	XANPARI20_004942-T1, XANPAOZ2100_006289-T1, XANCAGTX0491_007246-T1, XANCAGTX0491_007248-T1, XANPAOZ2100_004009-T1, XANPAGTX0501_006390-T1	XANPARI20_008992-T1, XANPAOZ2100_008570-T1, XANCAGTX0491_009822-T1, XANPAGTX0501_008442-T1
OG0000013	N0	n5	0.5	Non-Terminal	XANPARI20_004942-T1, XANPAOZ2100_006289-T1, XANCAGTX0491_007246-T1	XANCAGTX0491_007248-T1, XANPAOZ2100_004009-T1, XANPAGTX0501_006390-T1
OG0000014	N0	n0	1.0	Non-Terminal	XANPAGTX0501_007526-T1, XANPARI20_005445-T1, XANCAGTX0491_004370-T1, XANCAGTX0491_004370-T2, XANPAOZ2100_003785-T1	XANPARI20_007755-T1, XANPAOZ2100_008410-T1, XANPAGTX0501_006851-T1, XANCAGTX0491_002084-T1, XANPAOZ2100_008409-T1, XANPAGTX0501_004489-T1, XANPARI20_001168-T1, XANPAOZ2100_000518-T1, XANCAGTX0491_000814-T1
OG0000014	Xanthoria_calcicola_GTX0491	n4	1.0	Terminal	XANCAGTX0491_004370-T1	XANCAGTX0491_004370-T2
OG0000014	N0	n5	1.0	Non-Terminal	XANPARI20_007755-T1, XANPAOZ2100_008410-T1, XANPAGTX0501_006851-T1, XANCAGTX0491_002084-T1, XANPAOZ2100_008409-T1	XANPAGTX0501_004489-T1, XANPARI20_001168-T1, XANPAOZ2100_000518-T1, XANCAGTX0491_000814-T1
OG0000014	N0	n6	0.25	Non-Terminal	XANPARI20_007755-T1, XANPAOZ2100_008410-T1, XANPAGTX0501_006851-T1, XANCAGTX0491_002084-T1	XANPAOZ2100_008409-T1
OG0000015	N0	n0	1.0	Non-Terminal	XANPARI20_006320-T1, XANPARI20_008195-T1, XANPAGTX0501_000444-T1, XANCAGTX0491_002932-T3, XANCAGTX0491_002932-T2, XANPAOZ2100_001661-T1	XANCAGTX0491_007761-T1, XANPARI20_008227-T1, XANPAOZ2100_006771-T1, XANPAGTX0501_008866-T1, XANPAGTX0501_008378-T1, XANPARI20_009055-T1, XANCAGTX0491_009330-T1, XANCAGTX0491_002932-T1
OG0000015	Xanthoria_parietina_SAMEA115359166	n4	1.0	Terminal	XANPARI20_006320-T1	XANPARI20_008195-T1
OG0000015	Xanthoria_calcicola_GTX0491	n5	1.0	Terminal	XANCAGTX0491_002932-T3	XANCAGTX0491_002932-T2
OG0000015	N0	n6	0.25	Non-Terminal	XANCAGTX0491_007761-T1, XANPARI20_008227-T1, XANPAOZ2100_006771-T1, XANPAGTX0501_008866-T1, XANPAGTX0501_008378-T1, XANPARI20_009055-T1, XANCAGTX0491_009330-T1	XANCAGTX0491_002932-T1
OG0000015	N0	n7	0.75	Non-Terminal	XANCAGTX0491_007761-T1, XANPARI20_008227-T1, XANPAOZ2100_006771-T1, XANPAGTX0501_008866-T1	XANPAGTX0501_008378-T1, XANPARI20_009055-T1, XANCAGTX0491_009330-T1
OG0000016	N0	n0	1.0	Non-Terminal	XANPAGTX0501_002418-T1, XANPAOZ2100_002730-T1, XANCAGTX0491_003416-T1, XANPARI20_000703-T1	XANCAGTX0491_003417-T1, XANPAGTX0501_009951-T1, XANPAOZ2100_002036-T1, XANCAGTX0491_008401-T1, XANCAGTX0491_008171-T1, XANCAGTX0491_005756-T1, XANCAGTX0491_003348-T1, XANCAGTX0491_003347-T1, XANPARI20_006721-T1, XANPARI20_006818-T1
OG0000016	N0	n4	0.25	Non-Terminal	XANCAGTX0491_003417-T1	XANPAGTX0501_009951-T1, XANPAOZ2100_002036-T1, XANCAGTX0491_008401-T1, XANCAGTX0491_008171-T1, XANCAGTX0491_005756-T1, XANCAGTX0491_003348-T1, XANCAGTX0491_003347-T1, XANPARI20_006721-T1, XANPARI20_006818-T1
OG0000016	N0	n7	0.25	Non-Terminal	XANCAGTX0491_008401-T1, XANCAGTX0491_008171-T1, XANCAGTX0491_005756-T1	XANCAGTX0491_003348-T1, XANCAGTX0491_003347-T1, XANPARI20_006721-T1, XANPARI20_006818-T1
OG0000016	Xanthoria_calcicola_GTX0491	n8	1.0	Terminal	XANCAGTX0491_008401-T1	XANCAGTX0491_008171-T1, XANCAGTX0491_005756-T1
OG0000016	Xanthoria_calcicola_GTX0491	n9	1.0	Terminal	XANCAGTX0491_008171-T1	XANCAGTX0491_005756-T1
OG0000016	N0	n10	0.25	Non-Terminal	XANCAGTX0491_003348-T1	XANCAGTX0491_003347-T1, XANPARI20_006721-T1, XANPARI20_006818-T1
OG0000016	Xanthoria_parietina_SAMEA115359166	n12	1.0	Terminal	XANPARI20_006721-T1	XANPARI20_006818-T1
OG0000017	N0	n0	1.0	Non-Terminal	XANCAGTX0491_003357-T1, XANPARI20_006808-T1, XANPAGTX0501_009938-T1, XANPAOZ2100_002044-T1	XANPAGTX0501_010548-T1, XANPAGTX0501_010549-T1, XANCAGTX0491_003356-T1, XANPARI20_006731-T1, XANPAGTX0501_009940-T1, XANPARI20_006809-T1, XANPAOZ2100_002042-T1, XANPAGTX0501_010547-T1, XANPARI20_002570-T1, XANPAOZ2100_003392-T1
OG0000017	N0	n4	0.25	Non-Terminal	XANPAGTX0501_010548-T1	XANPAGTX0501_010549-T1, XANCAGTX0491_003356-T1, XANPARI20_006731-T1, XANPAGTX0501_009940-T1, XANPARI20_006809-T1, XANPAOZ2100_002042-T1, XANPAGTX0501_010547-T1, XANPARI20_002570-T1, XANPAOZ2100_003392-T1
OG0000017	N0	n5	0.25	Non-Terminal	XANPAGTX0501_010549-T1	XANCAGTX0491_003356-T1, XANPARI20_006731-T1, XANPAGTX0501_009940-T1, XANPARI20_006809-T1, XANPAOZ2100_002042-T1, XANPAGTX0501_010547-T1, XANPARI20_002570-T1, XANPAOZ2100_003392-T1
OG0000017	N0	n6	0.75	Non-Terminal	XANCAGTX0491_003356-T1, XANPARI20_006731-T1, XANPAGTX0501_009940-T1, XANPARI20_006809-T1, XANPAOZ2100_002042-T1	XANPAGTX0501_010547-T1, XANPARI20_002570-T1, XANPAOZ2100_003392-T1
OG0000017	N0	n9	0.25	Non-Terminal	XANPARI20_006731-T1	XANPAGTX0501_009940-T1, XANPARI20_006809-T1
OG0000018	N0	n0	1.0	Non-Terminal	XANCAGTX0491_005596-T1, XANPARI20_005811-T1, XANPAGTX0501_005571-T1, XANPAOZ2100_005110-T1	XANPAGTX0501_005572-T1, XANPAOZ2100_008685-T1, XANPARI20_008871-T1, XANPAGTX0501_010000-T1, XANCAGTX0491_009963-T1, XANPAGTX0501_001653-T1, XANPAOZ2100_004584-T1, XANPARI20_002633-T1, XANCAGTX0491_001449-T1
OG0000018	N0	n4	0.25	Non-Terminal	XANPAGTX0501_005572-T1	XANPAOZ2100_008685-T1, XANPARI20_008871-T1, XANPAGTX0501_010000-T1, XANCAGTX0491_009963-T1, XANPAGTX0501_001653-T1, XANPAOZ2100_004584-T1, XANPARI20_002633-T1, XANCAGTX0491_001449-T1
OG0000018	N0	n5	1.0	Non-Terminal	XANPAOZ2100_008685-T1, XANPARI20_008871-T1, XANPAGTX0501_010000-T1, XANCAGTX0491_009963-T1	XANPAGTX0501_001653-T1, XANPAOZ2100_004584-T1, XANPARI20_002633-T1, XANCAGTX0491_001449-T1
OG0000019	N0	n0	1.0	Non-Terminal	XANPARI20_005922-T1, XANPAOZ2100_004998-T1, XANPAGTX0501_005440-T1, XANCAGTX0491_005715-T1	XANPAOZ2100_007169-T1, XANPARI20_007783-T1, XANPAOZ2100_001254-T1, XANPAGTX0501_000930-T1, XANCAGTX0491_002497-T1, XANPAGTX0501_007295-T1, XANPARI20_005642-T1, XANPAOZ2100_003981-T1, XANCAGTX0491_004167-T1
OG0000019	N0	n4	0.25	Non-Terminal	XANPAOZ2100_007169-T1	XANPARI20_007783-T1, XANPAOZ2100_001254-T1, XANPAGTX0501_000930-T1, XANCAGTX0491_002497-T1, XANPAGTX0501_007295-T1, XANPARI20_005642-T1, XANPAOZ2100_003981-T1, XANCAGTX0491_004167-T1
OG0000019	N0	n5	1.0	Non-Terminal	XANPARI20_007783-T1, XANPAOZ2100_001254-T1, XANPAGTX0501_000930-T1, XANCAGTX0491_002497-T1	XANPAGTX0501_007295-T1, XANPARI20_005642-T1, XANPAOZ2100_003981-T1, XANCAGTX0491_004167-T1
OG0000020	N0	n0	1.0	Non-Terminal	XANPARI20_000243-T1, XANCAGTX0491_009348-T1, XANPAOZ2100_008762-T1, XANPAGTX0501_009756-T1	XANCAGTX0491_006797-T1, XANPAOZ2100_003338-T1, XANCAGTX0491_006126-T1, XANPARI20_002465-T1, XANPAGTX0501_010606-T1, XANPAGTX0501_010605-T1, XANPAGTX0501_010604-T1, XANPAGTX0501_010607-T1, XANCAGTX0491_009985-T1
OG0000020	N0	n4	0.25	Non-Terminal	XANCAGTX0491_006797-T1	XANPAOZ2100_003338-T1, XANCAGTX0491_006126-T1, XANPARI20_002465-T1, XANPAGTX0501_010606-T1, XANPAGTX0501_010605-T1, XANPAGTX0501_010604-T1, XANPAGTX0501_010607-T1, XANCAGTX0491_009985-T1
OG0000020	N0	n5	0.5	Non-Terminal	XANPAOZ2100_003338-T1, XANCAGTX0491_006126-T1, XANPARI20_002465-T1, XANPAGTX0501_010606-T1, XANPAGTX0501_010605-T1, XANPAGTX0501_010604-T1	XANPAGTX0501_010607-T1, XANCAGTX0491_009985-T1
OG0000020	Xanthoria_parietina_GTX0501	n9	1.0	Terminal	XANPAGTX0501_010606-T1	XANPAGTX0501_010605-T1, XANPAGTX0501_010604-T1
OG0000020	Xanthoria_parietina_GTX0501	n10	1.0	Terminal	XANPAGTX0501_010605-T1	XANPAGTX0501_010604-T1
OG0000021	N0	n0	1.0	Non-Terminal	XANPAOZ2100_005138-T1, XANPARI20_005784-T1, XANPAGTX0501_005604-T1, XANCAGTX0491_005563-T1	XANCAGTX0491_000189-T1, XANPAOZ2100_001077-T1, XANPARI20_001740-T1, XANPAGTX0501_002641-T1, XANPAOZ2100_005730-T1, XANPAGTX0501_004396-T1, XANPARI20_006920-T1, XANCAGTX0491_004902-T1
OG0000021	N0	n4	1.0	Non-Terminal	XANCAGTX0491_000189-T1, XANPAOZ2100_001077-T1, XANPARI20_001740-T1, XANPAGTX0501_002641-T1	XANPAOZ2100_005730-T1, XANPAGTX0501_004396-T1, XANPARI20_006920-T1, XANCAGTX0491_004902-T1
OG0000022	N0	n0	1.0	Non-Terminal	XANPARI20_007930-T1, XANPAGTX0501_000759-T1, XANPAOZ2100_001397-T1, XANCAGTX0491_002651-T1	XANCAGTX0491_002651-T2, XANPAGTX0501_004944-T1, XANPAOZ2100_000123-T1, XANPARI20_000765-T1, XANCAGTX0491_001247-T1, XANCAGTX0491_009628-T1, XANPAGTX0501_009878-T1, XANPAOZ2100_009028-T1
OG0000022	N0	n4	0.25	Non-Terminal	XANCAGTX0491_002651-T2	XANPAGTX0501_004944-T1, XANPAOZ2100_000123-T1, XANPARI20_000765-T1, XANCAGTX0491_001247-T1, XANCAGTX0491_009628-T1, XANPAGTX0501_009878-T1, XANPAOZ2100_009028-T1
OG0000022	N0	n5	0.75	Non-Terminal	XANPAGTX0501_004944-T1, XANPAOZ2100_000123-T1, XANPARI20_000765-T1, XANCAGTX0491_001247-T1	XANCAGTX0491_009628-T1, XANPAGTX0501_009878-T1, XANPAOZ2100_009028-T1
OG0000023	N0	n0	1.0	Non-Terminal	XANPAOZ2100_004056-T1, XANPAGTX0501_001050-T1, XANPARI20_009192-T1, XANCAGTX0491_002029-T1	XANPAOZ2100_001855-T1, XANPARI20_006537-T1, XANPAGTX0501_000213-T1, XANCAGTX0491_003157-T1, XANPAOZ2100_000068-T1, XANPAGTX0501_005016-T1, XANCAGTX0491_004715-T1, XANCAGTX0491_001317-T1
OG0000023	N0	n4	0.75	Non-Terminal	XANPAOZ2100_001855-T1, XANPARI20_006537-T1, XANPAGTX0501_000213-T1, XANCAGTX0491_003157-T1	XANPAOZ2100_000068-T1, XANPAGTX0501_005016-T1, XANCAGTX0491_004715-T1, XANCAGTX0491_001317-T1
OG0000023	Xanthoria_calcicola_GTX0491	n10	1.0	Terminal	XANCAGTX0491_004715-T1	XANCAGTX0491_001317-T1
OG0000024	N0	n0	1.0	Non-Terminal	XANPARI20_009178-T1, XANPAOZ2100_004069-T1, XANPAGTX0501_001066-T1, XANCAGTX0491_002016-T1	XANPAOZ2100_004658-T1, XANPARI20_006286-T1, XANCAGTX0491_006074-T1, XANCAGTX0491_002919-T1, XANPAGTX0501_000458-T1, XANPAOZ2100_001649-T1, XANPARI20_008183-T1, XANPARI20_006307-T1
OG0000024	N0	n4	0.75	Non-Terminal	XANPAOZ2100_004658-T1, XANPARI20_006286-T1, XANCAGTX0491_006074-T1	XANCAGTX0491_002919-T1, XANPAGTX0501_000458-T1, XANPAOZ2100_001649-T1, XANPARI20_008183-T1, XANPARI20_006307-T1
OG0000024	Xanthoria_parietina_SAMEA115359166	n10	1.0	Terminal	XANPARI20_008183-T1	XANPARI20_006307-T1
OG0000025	N0	n0	1.0	Non-Terminal	XANPARI20_003664-T1, XANPAOZ2100_008050-T1, XANCAGTX0491_008844-T1, XANPAGTX0501_010657-T1	XANPAOZ2100_008051-T1, XANCAGTX0491_002101-T1, XANPAGTX0501_006874-T1, XANPARI20_007736-T1, XANPAOZ2100_008393-T1, XANPAGTX0501_006874-T2, XANPAOZ2100_008418-T1, XANPARI20_003121-T1
OG0000025	N0	n4	0.25	Non-Terminal	XANPAOZ2100_008051-T1	XANCAGTX0491_002101-T1, XANPAGTX0501_006874-T1, XANPARI20_007736-T1, XANPAOZ2100_008393-T1, XANPAGTX0501_006874-T2, XANPAOZ2100_008418-T1, XANPARI20_003121-T1
OG0000025	N0	n5	0.75	Non-Terminal	XANCAGTX0491_002101-T1, XANPAGTX0501_006874-T1, XANPARI20_007736-T1, XANPAOZ2100_008393-T1	XANPAGTX0501_006874-T2, XANPAOZ2100_008418-T1, XANPARI20_003121-T1
OG0000026	N0	n0	1.0	Non-Terminal	XANPARI20_009061-T1, XANPAGTX0501_008371-T1, XANCAGTX0491_009754-T1, XANPAOZ2100_008506-T1	XANPAOZ2100_008064-T1, XANCAGTX0491_002472-T1, XANPARI20_007398-T1, XANPAGTX0501_010175-T1, XANPAOZ2100_001441-T1, XANPAGTX0501_000704-T1, XANPARI20_007976-T1, XANCAGTX0491_002702-T1
OG0000026	N0	n4	1.0	Non-Terminal	XANPAOZ2100_008064-T1, XANCAGTX0491_002472-T1, XANPARI20_007398-T1, XANPAGTX0501_010175-T1	XANPAOZ2100_001441-T1, XANPAGTX0501_000704-T1, XANPARI20_007976-T1, XANCAGTX0491_002702-T1
OG0000027	N0	n0	1.0	Non-Terminal	XANPAGTX0501_000712-T1, XANPARI20_007968-T1, XANPAOZ2100_001434-T1, XANCAGTX0491_002695-T1	XANPAGTX0501_009180-T1, XANPAOZ2100_007672-T1, XANPARI20_004067-T1, XANCAGTX0491_009253-T1, XANPAOZ2100_007190-T1, XANCAGTX0491_008359-T1, XANPARI20_003181-T1, XANPAGTX0501_005736-T1
OG0000027	N0	n4	1.0	Non-Terminal	XANPAGTX0501_009180-T1, XANPAOZ2100_007672-T1, XANPARI20_004067-T1, XANCAGTX0491_009253-T1	XANPAOZ2100_007190-T1, XANCAGTX0491_008359-T1, XANPARI20_003181-T1, XANPAGTX0501_005736-T1
OG0000028	N0	n0	1.0	Non-Terminal	XANCAGTX0491_008738-T1, XANPARI20_004184-T1, XANPAOZ2100_005538-T1, XANPAGTX0501_010155-T1	XANCAGTX0491_008738-T2, XANCAGTX0491_009795-T1, XANPARI20_009022-T1, XANPAGTX0501_008412-T1, XANPAOZ2100_008543-T1, XANPAOZ2100_004726-T1, XANCAGTX0491_004825-T1, XANCAGTX0491_006000-T1
OG0000028	N0	n4	0.25	Non-Terminal	XANCAGTX0491_008738-T2	XANCAGTX0491_009795-T1, XANPARI20_009022-T1, XANPAGTX0501_008412-T1, XANPAOZ2100_008543-T1, XANPAOZ2100_004726-T1, XANCAGTX0491_004825-T1, XANCAGTX0491_006000-T1
OG0000028	N0	n5	0.5	Non-Terminal	XANCAGTX0491_009795-T1, XANPARI20_009022-T1, XANPAGTX0501_008412-T1, XANPAOZ2100_008543-T1	XANPAOZ2100_004726-T1, XANCAGTX0491_004825-T1, XANCAGTX0491_006000-T1
OG0000028	Xanthoria_calcicola_GTX0491	n10	1.0	Terminal	XANCAGTX0491_004825-T1	XANCAGTX0491_006000-T1
OG0000029	N0	n0	1.0	Non-Terminal	XANPAOZ2100_000607-T1, XANPAGTX0501_009258-T1, XANPARI20_001262-T1, XANCAGTX0491_000713-T1	XANPAOZ2100_008637-T1, XANPARI20_008920-T1, XANCAGTX0491_009906-T1, XANPAGTX0501_010699-T1, XANCAGTX0491_005483-T1, XANPAOZ2100_005201-T1, XANPAGTX0501_005684-T1
OG0000029	N0	n4	0.5	Non-Terminal	XANPAOZ2100_008637-T1, XANPARI20_008920-T1, XANCAGTX0491_009906-T1	XANPAGTX0501_010699-T1, XANCAGTX0491_005483-T1, XANPAOZ2100_005201-T1, XANPAGTX0501_005684-T1
OG0000029	N0	n7	0.25	Non-Terminal	XANPAGTX0501_010699-T1, XANCAGTX0491_005483-T1	XANPAOZ2100_005201-T1, XANPAGTX0501_005684-T1
OG0000030	N0	n0	1.0	Non-Terminal	XANPAOZ2100_003257-T1, XANPAGTX0501_003758-T1, XANCAGTX0491_006221-T1, XANPAGTX0501_003758-T2, XANPARI20_002378-T1	XANCAGTX0491_001730-T1, XANPAOZ2100_004333-T1, XANPAGTX0501_001366-T1, XANPARI20_002886-T1, XANCAGTX0491_001730-T2, XANPAOZ2100_003258-T1
OG0000030	N2	n3	0.5	Non-Terminal	XANPAGTX0501_003758-T1	XANCAGTX0491_006221-T1, XANPAGTX0501_003758-T2
OG0000030	N0	n5	0.5	Non-Terminal	XANCAGTX0491_001730-T1, XANPAOZ2100_004333-T1, XANPAGTX0501_001366-T1, XANPARI20_002886-T1	XANCAGTX0491_001730-T2, XANPAOZ2100_003258-T1
OG0000031	N0	n0	1.0	Non-Terminal	XANPAOZ2100_002739-T1, XANPARI20_000714-T1, XANPAGTX0501_002430-T1, XANCAGTX0491_003407-T1	XANCAGTX0491_002162-T1, XANPAOZ2100_002740-T1, XANPAOZ2100_008337-T1, XANPARI20_007672-T1, XANPAGTX0501_006948-T1, XANPAOZ2100_008336-T1, XANPAGTX0501_006948-T2
OG0000031	N0	n5	0.25	Non-Terminal	XANPAOZ2100_002740-T1	XANPAOZ2100_008337-T1, XANPARI20_007672-T1, XANPAGTX0501_006948-T1, XANPAOZ2100_008336-T1, XANPAGTX0501_006948-T2
OG0000031	N0	n6	0.5	Non-Terminal	XANPAOZ2100_008337-T1, XANPARI20_007672-T1, XANPAGTX0501_006948-T1	XANPAOZ2100_008336-T1, XANPAGTX0501_006948-T2
OG0000032	N0	n0	0.75	Non-Terminal	XANCAGTX0491_006105-T1, XANPARI20_002487-T1, XANPARI20_002535-T1, XANPAOZ2100_003358-T1	XANCAGTX0491_005490-T1, XANPAGTX0501_005676-T1, XANPAOZ2100_005195-T1, XANCAGTX0491_006070-T1, XANPARI20_006283-T1, XANPAOZ2100_005625-T1, XANPAOZ2100_004661-T1
OG0000032	Xanthoria_parietina_SAMEA115359166	n3	1.0	Terminal	XANPARI20_002487-T1	XANPARI20_002535-T1
OG0000032	N0	n4	0.5	Non-Terminal	XANCAGTX0491_005490-T1, XANPAGTX0501_005676-T1, XANPAOZ2100_005195-T1	XANCAGTX0491_006070-T1, XANPARI20_006283-T1, XANPAOZ2100_005625-T1, XANPAOZ2100_004661-T1
OG0000032	Xanthoria_parietina_SAMEA111342678	n9	1.0	Terminal	XANPAOZ2100_005625-T1	XANPAOZ2100_004661-T1
OG0000033	N0	n0	0.75	Non-Terminal	XANPAOZ2100_005598-T1, XANPARI20_004127-T1, XANPAGTX0501_010623-T1	XANPAGTX0501_010622-T1, XANPAOZ2100_003380-T1, XANCAGTX0491_006077-T1, XANPARI20_002510-T1, XANPARI20_002558-T1, XANPARI20_002557-T1, XANCAGTX0491_008385-T1, XANCAGTX0491_009871-T1
OG0000033	N0	n4	0.5	Non-Terminal	XANPAOZ2100_003380-T1, XANCAGTX0491_006077-T1, XANPARI20_002510-T1, XANPARI20_002558-T1	XANPARI20_002557-T1, XANCAGTX0491_008385-T1, XANCAGTX0491_009871-T1
OG0000033	Xanthoria_parietina_SAMEA115359166	n7	1.0	Terminal	XANPARI20_002510-T1	XANPARI20_002558-T1
OG0000033	Xanthoria_calcicola_GTX0491	n9	1.0	Terminal	XANCAGTX0491_008385-T1	XANCAGTX0491_009871-T1
OG0000034	N0	n0	1.0	Non-Terminal	XANCAGTX0491_007996-T1, XANPAGTX0501_006123-T1, XANPAOZ2100_007505-T1, XANPARI20_003512-T1, XANPARI20_007368-T1	XANPARI20_005767-T1, XANPAGTX0501_007981-T1, XANCAGTX0491_007355-T1, XANPAOZ2100_007158-T1, XANPAGTX0501_007982-T1, XANCAGTX0491_007354-T1
OG0000034	Xanthoria_parietina_SAMEA115359166	n4	1.0	Terminal	XANPARI20_003512-T1	XANPARI20_007368-T1
OG0000034	N0	n5	0.5	Non-Terminal	XANPARI20_005767-T1, XANPAGTX0501_007981-T1, XANCAGTX0491_007355-T1, XANPAOZ2100_007158-T1	XANPAGTX0501_007982-T1, XANCAGTX0491_007354-T1
OG0000035	N0	n0	1.0	Non-Terminal	XANPARI20_000276-T1, XANPAGTX0501_009718-T1, XANCAGTX0491_009311-T1, XANPAOZ2100_008728-T1	XANCAGTX0491_007990-T1, XANPARI20_007363-T1, XANPAGTX0501_006128-T1, XANCAGTX0491_007989-T1, XANPAGTX0501_006129-T1, XANPAOZ2100_007511-T1, XANPARI20_003517-T1
OG0000035	N0	n4	0.75	Non-Terminal	XANCAGTX0491_007990-T1, XANPARI20_007363-T1, XANPAGTX0501_006128-T1	XANCAGTX0491_007989-T1, XANPAGTX0501_006129-T1, XANPAOZ2100_007511-T1, XANPARI20_003517-T1
OG0000036	N0	n0	0.5	Non-Terminal	XANPARI20_001909-T1, XANPAGTX0501_003171-T1	XANPAGTX0501_003172-T1, XANPARI20_007766-T1, XANPARI20_003161-T1, XANPARI20_005028-T1, XANPARI20_007765-T1, XANPARI20_003159-T1, XANPARI20_003163-T1, XANPARI20_003158-T1, XANPARI20_001908-T1
OG0000036	Xanthoria_parietina_SAMEA115359166	n3	1.0	Terminal	XANPARI20_007766-T1, XANPARI20_003161-T1, XANPARI20_005028-T1	XANPARI20_007765-T1, XANPARI20_003159-T1, XANPARI20_003163-T1, XANPARI20_003158-T1, XANPARI20_001908-T1
OG0000036	Xanthoria_parietina_SAMEA115359166	n4	1.0	Terminal	XANPARI20_007766-T1, XANPARI20_003161-T1	XANPARI20_005028-T1
OG0000036	Xanthoria_parietina_SAMEA115359166	n5	1.0	Terminal	XANPARI20_007766-T1	XANPARI20_003161-T1
OG0000036	Xanthoria_parietina_SAMEA115359166	n6	1.0	Terminal	XANPARI20_007765-T1	XANPARI20_003159-T1, XANPARI20_003163-T1, XANPARI20_003158-T1, XANPARI20_001908-T1
OG0000036	Xanthoria_parietina_SAMEA115359166	n7	1.0	Terminal	XANPARI20_003159-T1	XANPARI20_003163-T1, XANPARI20_003158-T1, XANPARI20_001908-T1
OG0000036	Xanthoria_parietina_SAMEA115359166	n8	1.0	Terminal	XANPARI20_003163-T1	XANPARI20_003158-T1, XANPARI20_001908-T1
OG0000036	Xanthoria_parietina_SAMEA115359166	n9	1.0	Terminal	XANPARI20_003158-T1	XANPARI20_001908-T1
OG0000037	N0	n0	1.0	Non-Terminal	XANPARI20_004124-T1, XANPAOZ2100_005602-T1, XANPAGTX0501_010408-T1, XANCAGTX0491_008810-T1	XANPAGTX0501_005414-T1, XANPAOZ2100_004979-T1, XANPARI20_005942-T1, XANCAGTX0491_000460-T1, XANCAGTX0491_007997-T1, XANCAGTX0491_005737-T1
OG0000037	Xanthoria_calcicola_GTX0491	n7	1.0	Terminal	XANCAGTX0491_000460-T1, XANCAGTX0491_007997-T1	XANCAGTX0491_005737-T1
OG0000037	Xanthoria_calcicola_GTX0491	n8	1.0	Terminal	XANCAGTX0491_000460-T1	XANCAGTX0491_007997-T1
OG0000038	N0	n0	1.0	Non-Terminal	XANCAGTX0491_002519-T1, XANPAOZ2100_001273-T1, XANPARI20_007804-T1, XANPAGTX0501_000906-T1	XANCAGTX0491_000790-T1, XANPARI20_001192-T1, XANPAGTX0501_009339-T1, XANPAOZ2100_000540-T1, XANPAGTX0501_009339-T2, XANCAGTX0491_002518-T1
OG0000038	N0	n4	0.5	Non-Terminal	XANCAGTX0491_000790-T1, XANPARI20_001192-T1, XANPAGTX0501_009339-T1, XANPAOZ2100_000540-T1	XANPAGTX0501_009339-T2, XANCAGTX0491_002518-T1
