omeID	taxonID	taxonCount	tyrCount	elementCount
saccer69	Saccharomyces cerevisiae	118	0	0
saccer7	Saccharomyces cerevisiae	118	0	0
saccer70	Saccharomyces cerevisiae	118	0	0
saccer71	Saccharomyces cerevisiae	118	0	0
saccer72	Saccharomyces cerevisiae	118	0	0
saccer73	Saccharomyces cerevisiae	118	0	0
saccer74	Saccharomyces cerevisiae	118	0	0
saccer75	Saccharomyces cerevisiae	118	0	0
saccer76	Saccharomyces cerevisiae	118	0	0
saccer77	Saccharomyces cerevisiae	118	0	0
saccer78	Saccharomyces cerevisiae	118	0	0
saccer79	Saccharomyces cerevisiae	118	0	0
saccer80	Saccharomyces cerevisiae	118	0	0
saccer81	Saccharomyces cerevisiae	118	0	0
saccer82	Saccharomyces cerevisiae	118	0	0
saccer83	Saccharomyces cerevisiae	118	0	0
saccer84	Saccharomyces cerevisiae	118	0	0
saccer85	Saccharomyces cerevisiae	118	0	0
saccer86	Saccharomyces cerevisiae	118	0	0
saccer87	Saccharomyces cerevisiae	118	0	0
saccer88	Saccharomyces cerevisiae	118	0	0
saccer89	Saccharomyces cerevisiae	118	0	0
saccer90	Saccharomyces cerevisiae	118	0	0
saccer91	Saccharomyces cerevisiae	118	0	0
saccer92	Saccharomyces cerevisiae	118	0	0
saccer93	Saccharomyces cerevisiae	118	0	0
saccer94	Saccharomyces cerevisiae	118	0	0
saccer95	Saccharomyces cerevisiae	118	0	0
saccer96	Saccharomyces cerevisiae	118	0	0
saccer97	Saccharomyces cerevisiae	118	0	0
saccer98	Saccharomyces cerevisiae	118	0	0
saccer99	Saccharomyces cerevisiae	118	0	0
saceub1	Saccharomyces eubayanus	1	0	0
sackud1	Saccharomyces kudriavzevii	1	0	0
saclud1	Saccharomycodes ludwigii	1	0	0
sacpar1	Saccharomyces paradoxus	1	0	0
sacpas1	Saccharomyces pastorianus	1	0	0
sacpro1	Saccharata proteae	1	0	0
sacsp.1	Saccharomycetaceae sp	1	0	0
saicom1	Saitoella complicata	1	0	0
saipod1	Saitozyma podzolica	1	0	0
saisp.1	Saitozyma sp.	1	0	0
sakvas1	Saksenaea vasiformis	1	0	0
sanbau1	Sanghuangporus baumii	1	0	0
saping1	Saprochaete ingens	1	0	0
satdis1	Saturnispora dispora	1	0	0
sceapi1	Scedosporium apiospermum	1	1	0
schcom6	Schizophyllum commune	1	0	0
schcry1	Schizosaccharomyces cryophilus	1	0	0
schjap1	Schizosaccharomyces japonicus	1	0	0
schoct1	Schizosaccharomyces octosporus	1	0	0
schpar1	Schizopora paradoxa	1	0	0
schpom1	Schizosaccharomyces pombe	1	0	0
schspa1	Scheffersomyces spartinae	1	0	0
schsti2	Scheffersomyces stipitis	1	0	0
sclbor1	Sclerotinia borealis	1	5	0
sclcep1	Sclerotium cepivorum	1	10	0
sclcit2	Scleroderma citrinum	1	1	0
sclscl1	Sclerotinia sclerotiorum	1	15	0
scltri1	Sclerotinia trifoliorum	1	1	0
scylig1	Scytalidium lignicola	1	8	0
scysp.2	Scytalidium sp.	1	2	0
sebver1	Sebacina vermifera	1	0	0
sepmus1	Septoria musiva	1	0	0
seppop1	Septoria populicola	1	0	0
serhim1	Serpula himantioides	1	1	0
serind2	Serendipita indica	1	0	0
serlac1	Serpula lacrymans	3	0	0
serlac2	Serpula lacrymans	3	0	0
serlac3	Serpula lacrymans	3	0	0
sersp.3	Serendipita sp.	7	0	0
sersp.4	Serendipita sp.	7	0	0
sersp.5	Serendipita sp.	7	0	0
sersp.6	Serendipita sp.	7	0	0
sersp.7	Serendipita sp.	7	0	0
sersp.8	Serendipita sp.	7	0	0
sersp.9	Serendipita sp.	7	0	0
server2	Serendipita vermifera	2	0	0
server3	Serendipita vermifera	2	0	0
sethol1	Setomelanomma holmii	1	9	0
settur2	Setosphaeria turcica	1	3	0
sisniv1	Sistotremastrum niveocremeum	2	0	0
sisniv2	Sistotremastrum niveocremeum	2	0	0
sissp.1	Sistotrema sp.	1	0	0
sissue1	Sistotremastrum suecicum	1	0	0
smiang1	Smittium angustum	1	0	0
smicul1	Smittium culicis	2	0	0
smicul2	Smittium culicis	2	0	0
smimeg1	Smittium megazygosporum	1	0	0
smimuc1	Smittium mucronatum	1	0	0
smisim1	Smittium simulii	1	0	0
sodalk1	Sodiomyces alkalinus	1	4	0
sorhum1	Sordaria humana	1	4	0
sormac1	Sordaria macrospora	1	2	0
sorsp.1	Sordaria sp.	1	4	0
spacri1	Sparassis crispa	1	0	0
spapas1	Spathaspora passalidarum	1	0	0
spasp.1	Spathaspora sp.	1	0	0
sphbru1	Sphaerosporella brunnea	1	0	0
sphmur1	Sphaceloma murrayae	1	0	0
sphmus1	Sphaerulina musiva	1	0	0
sphpal1	Sphagnurus paluster	1	0	0
sphste1	Sphaerobolus stellatus	1	0	0
spipun1	Spizellomyces punctatus	1	0	0
spisp.1	Spizellomyces sp.	1	0	0
spobra1	Sporothrix brasiliensis	1	3	1
spofim1	Sporormia fimetaria	1	2	0
spogra2	Sporisorium graminicola	1	0	0
spoins1	Sporothrix insectorum	1	5	0
sporei1	Sporisorium reilianum	2	0	0
sporei2	Sporisorium reilianum	2	1	0
sposal1	Sporidiobolus salmonicolor	1	0	0
sposch1	Sporothrix schenckii	2	1	0
sposch2	Sporothrix schenckii	2	1	0
sposci1	Sporisorium scitamineum	2	1	0
sposci2	Sporisorium scitamineum	2	0	0
sprlop1	Spraguea lophii	1	0	0
stacha1	Stachybotrys chartarum	3	5	0
stacha2	Stachybotrys chartarum	3	11	0
stacha3	Stachybotrys chartarum	3	7	0
stachl1	Stachybotrys chlorohalonata	1	8	0
staele1	Stachybotrys elegans	1	13	0
stalon1	Staphylotrichum longicolle	1	4	0
stanod1	Stagonospora nodorum	1	1	0
stasp.1	Stagonospora sp.	1	2	0
stehir1	Stereum hirsutum	1	1	0
stelyc1	Stemphylium lycopersici	1	1	0
steoch1	Steccherinum ochraceum	1	0	0
stynor1	Stylonectria norvegica	1	1	0
suglig1	Sugiyamaella lignohabitans	1	0	0
suhtan1	Suhomyces tanzawaensis	1	0	0
suiame1	Suillus americanus	1	0	0
suiamp1	Suillus ampliporus	1	0	0
suibov1	Suillus bovinus	1	0	0
suibre1	Suillus brevipes	1	0	0
suicf.3	Suillus cf.	1	3	0
suicli1	Suillus clintonianus	1	0	0
suicot1	Suillus cothurnatus	1	0	0
suidec1	Suillus decipiens	1	0	0
suidis1	Suillus discolor	1	0	0
suifus1	Suillus fuscotomentosus	1	0	0
suihir1	Suillus hirtellus	1	0	0
suilak1	Suillus lakei	1	0	0
suilut1	Suillus luteus	1	0	0
suiocc1	Suillus occidentalis	1	0	0
suipal1	Suillus paluster	1	0	0
suipla2	Suillus placidus	1	0	0
suiplo1	Suillus plorans	1	0	0
suispr1	Suillus spraguei	1	0	0
suisub1	Suillus subalutaceus	1	0	0
suisub2	Suillus subaureus	1	0	0
suisub3	Suillus subluteus	1	3	0
suitom1	Suillus tomentosus	1	0	0
suivar1	Suillus variegatus	1	0	0
suiwea1	Suillus weaverae	1	0	0
synend1	Synchytrium endobioticum	2	0	0
synend2	Synchytrium endobioticum	2	0	0
synmic1	Synchytrium microbalum	1	0	0
synpse1	Syncephalis pseudoplumigaleata	1	0	0
synrac1	Syncephalastrum racemosum	1	0	0
talame1	Talaromyces amestolkiae	1	2	0
talatr1	Talaromyces atroroseus	1	4	0
talbor1	Talaromyces borbonicus	1	0	0
talcel1	Talaromyces cellulolyticus	1	4	2
talisl1	Talaromyces islandicus	1	12	0
talmar1	Talaromyces marneffei	2	8	0
talmar2	Talaromyces marneffei	2	12	0
talpin1	Talaromyces pinophilus	1	7	0
talrug1	Talaromyces rugulosus	1	10	0
talsti1	Talaromyces stipitatus	1	26	0
talver1	Talaromyces verruculosus	1	15	0
tapdef1	Taphrina deformans	1	0	0
tepran1	Tephrocybe rancida	1	0	0
tepsp.1	Tephrocybe sp.	1	1	0
terbou1	Terfezia boudieri	1	2	0
tercla1	Terfezia claveryi	1	5	0
tercry1	Termitomyces cryptogamus	1	0	0
ternub1	Teratosphaeria nubilosa	1	0	0
tersp.3	Termitomyces sp.	7	0	0
tersp.4	Termitomyces sp.	7	0	0
tersp.5	Termitomyces sp.	7	1	0
tersp.6	Termitomyces sp.	7	0	0
tersp.7	Termitomyces sp.	7	0	0
tersp.8	Termitomyces sp.	7	0	0
tersp.9	Termitomyces sp.	7	0	0
tescyp1	Testicularia cyperi	1	0	0
tetbla1	Tetrapisispora blattae	1	0	0
tetnig1	Tetrapyrgos nigripes	1	0	0
tetpha1	Tetrapisispora phaffii	1	0	0
thacuc1	Thanatephorus cucumeris	1	0	0
thasph1	Thamnocephalis sphaerospora	1	0	0
thecon1	Thelohania contejeani	1	0	0
thegan1	Thelephora ganbajun	1	1	0
thelan1	Thermomyces lanuginosus	1	0	0
theter1	Thelephora terrestris	1	0	0
theter2	Thermothielavioides terrestris	2	0	0
theter3	Thermothielavioides terrestris	2	0	0
thethe1	Thermothelomyces thermophilus	1	3	0
thipun1	Thielaviopsis punctulata	1	0	0
thiter1	Thielavia terrestris	1	0	0
tilano1	Tilletiaria anomala	1	0	0
tilcar1	Tilletia caries	1	0	0
tilcon1	Tilletia controversa	1	0	0
tilind1	Tilletia indica	1	1	0
tillae1	Tilletia laevis	2	0	0
tillae2	Tilletia laevis	2	0	0
tilwal1	Tilletia walkeri	1	0	0
tilwas1	Tilletiopsis washingtonensis	1	0	0
tirniv1	Tirmania nivea	1	1	0
tolcap1	Tolypocladium capitatum	1	3	0
tolinf1	Tolypocladium inflatum	1	6	0
toloph1	Tolypocladium ophioglossoides	1	18	0
tolpar1	Tolypocladium paradoxum	1	4	0
torcas1	Tortispora caseinolytica	2	0	0
torcas2	Tortispora caseinolytica	2	0	0
tordel1	Torulaspora delbrueckii	1	0	0
torglo1	Torulaspora globosa	1	0	0
torhem1	Torrubiella hemipterigena	1	4	0
torsp.1	Torulaspora sp.	1	0	0
totfus1	Tothia fuscella	1	2	0
trabet1	Trametes betulina	1	0	0
tracer1	Trametopsis cervina	1	1	0
tracin1	Trametes cingulata	1	0	0
tracin2	Trametes cinnabarina	1	0	0
tracoc1	Trametes coccinea	1	0	0
tragib1	Trametes gibbosa	1	0	0
trahom1	Trachipleistophora hominis	1	0	0
tralju1	Trametes ljubarskyi	1	1	0
tramax1	Trametes maxima	1	0	0
tramey1	Trametes meyenii	1	0	0
trapol1	Trametes polyzona	1	0	0
trapub1	Trametes pubescens	1	0	0
traver1	Trametes versicolor	1	0	0
tremes1	Tremella mesenterica	2	0	0
tremes2	Tremella mesenterica	2	0	0
treper1	Trematosphaeria pertusa	1	9	0
tresp.1	Tremellales sp.	1	0	0
triaru1	Trichoderma arundinaceum	1	5	0
triasa1	Trichosporon asahii	2	0	0
triasa2	Trichosporon asahii	2	0	0
triasp1	Trichoderma asperelloides	1	0	0
triasp2	Trichoderma asperellum	1	5	0
triatr4	Trichoderma atrobrunneum	1	1	0
triatr5	Trichoderma atroviride	1	2	0
triben2	Trichophyton benhamiae	1	0	0
tribis1	Trichodelitschia bisporula	1	3	0
tribre1	Trichoderma brevicompactum	1	0	0
tricif1	Trichomonascus ciferrii	1	0	0
tricit1	Trichoderma citrinoviride	1	0	0
tricon1	Tricholomella constricta	1	0	0
tricor1	Trichoderma cornu-damae	1	2	0
triequ1	Trichophyton equinum	1	3	1
trifur1	Tricholoma furcatifolium	1	0	0
trigam1	Trichoderma gamsii	1	1	0
trigra1	Trichoderma gracile	1	0	0
trigri1	Trichocladium griseum	1	0	0
trigui1	Trichoderma guizhouense	1	0	0
triham1	Trichoderma hamatum	1	2	0
trihar3	Trichoderma harzianum	2	2	0
trihar4	Trichoderma harzianum	2	1	0
trihir1	Trichoglossum hirsutum	1	7	0
trihyb1	Trichophaea hybrida	1	2	0
triint1	Trichophyton interdigitale	2	0	0
triint2	Trichophyton interdigitale	2	1	0
trilen1	Trichoderma lentiforme	1	1	0
trilon2	Trichoderma longibrachiatum	1	0	0
trimat1	Tricholoma matsutake	1	0	0
trimen1	Trichophyton mentagrophytes	1	4	0
triole1	Trichosporon oleaginosus	1	1	0
tripar2	Trichoderma parareesei	1	1	0
triple1	Trichoderma pleuroti	1	3	0
triree1	Trichoderma reesei	4	0	0
triree2	Trichoderma reesei	4	0	0
triree3	Trichoderma reesei	4	0	0
triree4	Trichoderma reesei	4	0	0
trirub1	Trichophyton rubrum	10	0	0
trirub10	Trichophyton rubrum	10	0	0
trirub2	Trichophyton rubrum	10	0	0
trirub3	Trichophyton rubrum	10	0	0
trirub4	Trichophyton rubrum	10	0	0
trirub5	Trichophyton rubrum	10	0	0
trirub6	Trichophyton rubrum	10	0	0
trirub7	Trichophyton rubrum	10	0	0
trirub8	Trichophyton rubrum	10	1	1
trirub9	Trichophyton rubrum	10	0	0
trisem1	Trichoderma semiorbis	1	0	0
trisim1	Trichoderma simmonsii	1	1	0
trisou1	Trichophyton soudanense	1	1	0
triton1	Trichophyton tonsurans	1	2	0
triver1	Trichophyton verrucosum	1	0	0
trivio1	Trichophyton violaceum	1	0	0
trivir1	Trichoderma virens	1	1	0
truang1	Truncatella angustata	1	4	0
tubaes1	Tuber aestivum	1	3	0
tubbor1	Tuber borchii	1	0	0
tubbru1	Tuber brumale	1	2	0
tubind1	Tuber indicum	1	2	0
tubmag1	Tuber magnatum	1	17	0
tubmel2	Tuber melanosporum	1	6	2
tubrat1	Tubulinosema ratisbonensis	1	0	0
tulcal2	Tulasnella calospora	2	0	0
tulcal4	Tulasnella calospora	2	0	0
tulsp.10	Tulasnella sp.	13	1	0
tulsp.11	Tulasnella sp.	13	2	0
tulsp.12	Tulasnella sp.	13	3	0
tulsp.13	Tulasnella sp.	13	2	0
tulsp.14	Tulasnella sp.	13	2	0
tulsp.15	Tulasnella sp.	13	0	0
tulsp.3	Tulasnella sp.	13	0	0
tulsp.4	Tulasnella sp.	13	0	0
tulsp.5	Tulasnella sp.	13	0	0
tulsp.6	Tulasnella sp.	13	0	0
tulsp.7	Tulasnella sp.	13	3	0
tulsp.8	Tulasnella sp.	13	0	0
tulsp.9	Tulasnella sp.	13	0	0
umbpus1	Umbilicaria pustulata	1	14	0
umbvin1	Umbelopsis vinacea	1	0	0
uncree1	Uncinocarpus reesii	2	4	0
uncree2	Uncinocarpus reesii	2	4	0
ustbro1	Ustilago bromivora	1	0	0
usthor1	Ustilago hordei	1	0	0
ustmay1	Ustilago maydis	1	0	0
ustsha1	Ustilago shanxiensis	1	0	0
ustsp.1	Ustilago sp.	2	0	0
ustsp.2	Ustilago sp.	2	0	0
usttri1	Ustilago trichophora	1	0	0
ustvir1	Ustilaginoidea virens	1	1	0
valmal2	Valsa malicola	1	0	0
valmal3	Valsa mali	2	5	0
valmal4	Valsa mali	2	0	0
valsor1	Valsa sordida	1	0	0
vanhum1	Vanrija humicola	1	0	0
vanpol1	Vanderwaltozyma polyspora	1	0	0
varmin1	Vararia minispora	1	2	0
vavcul1	Vavraia culicis	1	0	0
venech1	Venustampulla echinocandica	1	7	0
veneff1	Venturia effusa	1	0	0
venina1	Venturia inaequalis	1	0	0
vennas1	Venturia nashicola	2	0	0
vennas2	Venturia nashicola	2	0	0
venpir1	Venturia pirina	1	0	0
veralf1	Verticillium alfalfae	1	3	0
verdah2	Verticillium dahliae	4	9	0
verdah3	Verticillium dahliae	4	14	4
verdah4	Verticillium dahliae	4	6	0
verdah5	Verticillium dahliae	4	5	0
verena1	Verruculina enalia	1	4	0
vergal1	Verruconis gallopava	1	3	0
verlon1	Verticillium longisporum	1	15	0
vernon1	Verticillium nonalfalfae	1	4	0
viopal1	Violaceomyces palustris	1	2	0
virvir1	Viridothelium virens	1	5	0
vitcor1	Vittaforma corneae	1	0	0
volvol2	Volvariella volvacea	1	4	0
walhed1	Wallemia hederae	1	0	0
walich1	Wallemia ichthyophaga	1	0	0
walmel1	Wallemia mellicola	1	0	0
wesorn1	Westerdykella ornata	1	6	0
whamic1	Whalleya microplaca	1	0	0
wicano1	Wickerhamomyces anomalus	1	0	0
wiccif1	Wickerhamomyces ciferrii	1	0	0
wicmuc1	Wickerhamomyces mucosus	1	0	0
wicpij1	Wickerhamomyces pijperi	1	0	0
wicsor1	Wickerhamiella sorbophila	1	0	0
wilmik1	Wilcoxina mikolae	1	5	0
wolcoc1	Wolfiporia cocos	1	0	0
xerbad1	Xerocomus badius	1	0	0
xylacu1	Xylaria acuta	1	5	0
xylarb1	Xylaria arbuscula	2	4	0
xylarb2	Xylaria arbuscula	2	2	0
xylbam1	Xylaria bambusicola	1	3	0
xylcf.1	Xylaria cf.	2	4	0
xylcf.2	Xylaria cf.	2	5	0
xylcub1	Xylaria cubensis	1	1	0
xylcur2	Xylaria curta	1	1	0
xyldig1	Xylaria digitata	1	3	0
xylfla1	Xylaria flabelliformis	1	0	0
xylgra1	Xylaria grammica	1	6	0
xylhev1	Xylona heveae	1	1	0
xylint1	Xylaria intraflava	1	0	0
xyllon1	Xylaria longipes	1	2	0
xylmul1	Xylaria multiplex	1	1	0
xylnig1	Xylaria nigripes	1	0	0
xylpal1	Xylaria palmicola	1	7	0
xylscr1	Xylaria scruposa	1	2	0
xylsp.10	Xylariomycetidae sp.	2	2	0
xylsp.11	Xylaria sp.	6	1	0
xylsp.12	Xylariaceae sp.	9	1	0
xylsp.13	Xylariaceae sp.	9	1	0
xylsp.14	Xylaria sp.	6	6	0
xylsp.15	Xylariaceae sp.	9	3	0
xylsp.16	Xylaria sp.	6	2	0
xylsp.17	Xylariaceae sp.	9	2	0
xylsp.18	Xylariaceae sp.	9	2	0
xylsp.19	Xylariaceae sp.	9	5	0
xylsp.2	Xylariaceae sp.	9	8	0
xylsp.20	Xylariales sp.	1	3	0
xylsp.3	Xylariaceae sp.	9	0	0
xylsp.4	Xylaria sp.	6	5	0
xylsp.5	Xylariaceae sp.	9	3	0
xylsp.6	Xylaria sp.	6	0	0
xylsp.8	Xylariomycetidae sp.	2	1	0
xylsp.9	Xylaria sp.	6	4	0
xyltel1	Xylaria telfairii	1	4	0
xylven1	Xylaria venustula	1	8	0
yamten1	Yamadazyma tenuis	1	0	0
yarlip10	Yarrowia lipolytica	11	0	0
yarlip11	Yarrowia lipolytica	11	0	0
yarlip12	Yarrowia lipolytica	11	0	0
yarlip13	Yarrowia lipolytica	11	0	0
yarlip3	Yarrowia lipolytica	11	0	0
yarlip4	Yarrowia lipolytica	11	0	0
yarlip5	Yarrowia lipolytica	11	0	0
yarlip6	Yarrowia lipolytica	11	0	0
yarlip7	Yarrowia lipolytica	11	0	0
yarlip8	Yarrowia lipolytica	11	0	0
yarlip9	Yarrowia lipolytica	11	0	0
yarsp.1	Yarrowia sp.	3	0	0
yarsp.2	Yarrowia sp.	3	0	0
yarsp.3	Yarrowia sp.	3	0	0
zalvar1	Zalerion varium	1	21	0
zancul1	Zancudomyces culisetae	1	0	0
zascel1	Zasmidium cellare	1	7	0
zoprhi1	Zopfia rhizophila	1	55	0
zygbai1	Zygosaccharomyces bailii	3	0	0
zygbai2	Zygosaccharomyces bailii	3	0	0
zygbai3	Zygosaccharomyces bailii	3	0	0
zygmel1	Zygosaccharomyces mellis	1	0	0
zygmra1	Zygotorulaspora mrakii	1	0	0
zygpar1	Zygosaccharomyces parabailii	1	0	0
zygrou1	Zygosaccharomyces rouxii	1	0	0
zymard1	Zymoseptoria ardabiliae	1	0	0
zymbre1	Zymoseptoria brevis	1	1	0
zympse1	Zymoseptoria pseudotritici	1	0	0
zymtri1	Zymoseptoria tritici	5	3	0
zymtri2	Zymoseptoria tritici	5	2	0
zymtri3	Zymoseptoria tritici	5	3	0
zymtri4	Zymoseptoria tritici	5	3	0
zymtri5	Zymoseptoria tritici	5	3	0
