genome1,genome2,chr1,chr2,blkID,startBp1,endBp1,startOrd1,endOrd1,firstGene1,lastGene1,nHits1,minBp2,maxBp2,minOrd2,maxOrd2,minGene2,maxGene2,nHits2,orient,startBp2,endBp2,startOrd2,endOrd2,firstGene2,lastGene2
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210028,Xp_GTX0501_20,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 20,1585254,1914552,527,637,2_521,2_629,103,5369,330849,9613,9749,1_9559,1_9693,103,-,330849,5369,9749,9613,1_9693,1_9559
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210028,Xp_GTX0501_4,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 4,1899117,3653226,633,1237,2_625,2_1224,571,19552,1878232,2552,3323,1_2537,1_3304,571,-,1878232,19552,3323,2552,1_3304,1_2537
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210028,Xp_GTX0501_7,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 7,19081,1584448,1,526,2_0,2_520,494,2290,1554405,4699,5344,1_4668,1_5308,494,-,1554405,2290,5344,4699,1_5308,1_4668
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210029,Xp_GTX0501_1,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 1,23009,2509633,1238,2035,2_1225,2_2018,750,11199,2637139,1,986,1_0,1_979,750,-,2637139,11199,986,1,1_979,1_0
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210029,Xp_GTX0501_26,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 26,2503658,2684202,2033,2077,2_2016,2_2060,36,47691,219218,10306,10369,1_10247,1_10310,36,-,219218,47691,10369,10306,1_10310,1_10247
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210030,Xp_GTX0501_32,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 32,2269,124754,2081,2122,2_2064,2_2104,39,154,122665,10704,10763,1_10644,1_10702,39,-,122665,154,10763,10704,1_10702,1_10644
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210031,Xp_GTX0501_41,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 39,1734181,1819845,3326,3357,2_3302,2_3333,31,178,93948,11017,11060,1_10955,1_10997,31,-,93948,178,11060,11017,1_10997,1_10955
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210032,Xp_GTX0501_12,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 12,825927,2079696,3646,4010,2_3622,2_3982,330,281,1203177,7582,8015,1_7535,1_7967,330,-,1203177,281,8015,7582,1_7967,1_7535
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210034,Xp_GTX0501_34,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 34,323771,444676,4675,4717,2_4647,2_4689,42,472,121111,10784,10835,1_10723,1_10774,42,-,121111,472,10835,10784,1_10774,1_10723
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210034,Xp_GTX0501_48,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 43,1938087,1968142,5200,5210,2_5170,2_5180,7,3750,34047,11128,11140,1_11065,1_11077,7,-,34047,3750,11140,11128,1_11077,1_11065
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210035,Xp_GTX0501_18,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 18,216383,727245,5238,5382,2_5208,2_5352,135,1,424180,9260,9444,1_9206,1_9390,135,-,424180,1,9444,9260,1_9390,1_9206
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210035,Xp_GTX0501_21,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 21,728114,1044070,5383,5502,2_5353,2_5472,111,390,319938,9750,9887,1_9694,1_9830,111,-,319938,390,9887,9750,1_9830,1_9694
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210035,Xp_GTX0501_29,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 29,1265364,1474518,5524,5580,2_5494,2_5550,52,823,160987,10532,10598,1_10473,1_10538,52,-,160987,823,10598,10532,1_10538,1_10473
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210035,Xp_GTX0501_43,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 40,1475158,1535188,5581,5598,2_5551,2_5568,17,5926,65884,11062,11086,1_10999,1_11023,17,-,65884,5926,11086,11062,1_11023,1_10999
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210036,Xp_GTX0501_36,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 36,508,70087,5631,5651,2_5601,2_5621,20,435,63054,10880,10909,1_10819,1_10848,20,-,63054,435,10909,10880,1_10848,1_10819
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210036,Xp_GTX0501_6,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 6,105441,1762966,5665,6192,2_5635,2_6155,494,17995,1632174,4033,4697,1_4009,1_4667,494,-,1632174,17995,4697,4033,1_4667,1_4009
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210038,Xp_GTX0501_17,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 17,222268,629029,6762,6900,2_6723,2_6860,125,16807,457493,9088,9256,1_9035,1_9202,125,-,457493,16807,9256,9088,1_9202,1_9035
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210040,Xp_GTX0501_19,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 19,17967,367204,7652,7774,2_7608,2_7730,118,9464,367708,9448,9605,1_9394,1_9551,118,-,367708,9464,9605,9448,1_9551,1_9394
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210040,Xp_GTX0501_28,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 28,441724,681369,7776,7843,2_7732,2_7799,63,490,202810,10445,10531,1_10386,1_10472,63,-,202810,490,10531,10445,1_10472,1_10386
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210041,Xp_GTX0501_11,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 11,115858,1243762,8086,8414,2_8042,2_8367,303,43266,1213113,7149,7581,1_7105,1_7534,303,-,1213113,43266,7581,7149,1_7534,1_7105
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA111342678,Xc_GTX0491_11,OZ210039,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 13,181076,242303,8226,8262,0_8148,0_8183,30,1362483,1426137,7592,7624,2_7549,2_7580,30,+,1362483,1426137,7592,7624,2_7549,2_7580
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA111342678,Xc_GTX0491_12,OZ210035,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 15,57737,1610811,8763,9228,0_8682,0_9145,340,222268,1601697,5240,5621,2_5210,2_5591,340,+,222268,1601697,5240,5621,2_5210,2_5591
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA111342678,Xc_GTX0491_14,OZ210043,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 17,30755,1381204,9696,10067,0_9612,0_9979,285,12333,1148622,8710,9035,2_8661,2_8983,285,+,12333,1148622,8710,9035,2_8661,2_8983
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA111342678,Xc_GTX0491_15,OZ210042,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 18,76723,1279285,10079,10411,0_9991,0_10319,264,15951,1135881,8417,8702,2_8370,2_8653,264,+,15951,1135881,8417,8702,2_8370,2_8653
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA111342678,Xc_GTX0491_3,OZ210029,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 4,62435,3058248,2595,3559,0_2568,0_3522,761,25263,2684202,1239,2077,2_1226,2_2060,761,+,25263,2684202,1239,2077,2_1226,2_2060
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA111342678,Xc_GTX0491_6,OZ210036,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 7,99373,2260238,5019,5712,0_4967,0_5649,496,508,1792040,5631,6198,2_5601,2_6161,496,+,508,1792040,5631,6198,2_5601,2_6161
Xanthoria_parietina_SAMEA111342678,Xanthoria_calcicola_GTX0491,OZ210029,Xc_GTX0491_3,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 4,25263,2684202,1239,2077,2_1226,2_2060,761,62435,3058248,2595,3559,0_2568,0_3522,761,+,62435,3058248,2595,3559,0_2568,0_3522
Xanthoria_parietina_SAMEA111342678,Xanthoria_calcicola_GTX0491,OZ210035,Xc_GTX0491_12,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 15,222268,1601697,5240,5621,2_5210,2_5591,340,57737,1610811,8763,9228,0_8682,0_9145,340,+,57737,1610811,8763,9228,0_8682,0_9145
Xanthoria_parietina_SAMEA111342678,Xanthoria_calcicola_GTX0491,OZ210036,Xc_GTX0491_6,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 7,508,1792040,5631,6198,2_5601,2_6161,496,99373,2260238,5019,5712,0_4967,0_5649,496,+,99373,2260238,5019,5712,0_4967,0_5649
Xanthoria_parietina_SAMEA111342678,Xanthoria_calcicola_GTX0491,OZ210039,Xc_GTX0491_11,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 13,1362483,1426137,7592,7624,2_7549,2_7580,30,181076,242303,8226,8262,0_8148,0_8183,30,+,181076,242303,8226,8262,0_8148,0_8183
Xanthoria_parietina_SAMEA111342678,Xanthoria_calcicola_GTX0491,OZ210042,Xc_GTX0491_15,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 18,15951,1135881,8417,8702,2_8370,2_8653,264,76723,1279285,10079,10411,0_9991,0_10319,264,+,76723,1279285,10079,10411,0_9991,0_10319
Xanthoria_parietina_SAMEA111342678,Xanthoria_calcicola_GTX0491,OZ210043,Xc_GTX0491_14,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 17,12333,1148622,8710,9035,2_8661,2_8983,285,30755,1381204,9696,10067,0_9612,0_9979,285,+,30755,1381204,9696,10067,0_9612,0_9979
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA111342678,Xc_GTX0491_1,OZ210028,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 1,11707,4640737,1,1446,0_0,0_1428,1150,19081,3642764,1,1234,2_0,2_1221,1150,-,3642764,19081,1234,1,2_1221,2_0
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA111342678,Xc_GTX0491_10,OZ210038,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 11,73046,1917946,7690,8197,0_7614,0_8119,421,23941,1530787,6694,7159,2_6655,2_7118,421,-,1530787,23941,7159,6694,2_7118,2_6655
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA111342678,Xc_GTX0491_11,OZ210039,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 12,71520,178681,8200,8224,0_8122,0_8146,20,1431514,1506909,7625,7649,2_7581,2_7605,20,-,1506909,1431514,7649,7625,2_7605,2_7581
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA111342678,Xc_GTX0491_11,OZ210039,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 14,246274,1916993,8263,8761,0_8184,0_8680,376,15309,1360621,7177,7590,2_7136,2_7547,376,-,1360621,15309,7590,7177,2_7547,2_7136
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA111342678,Xc_GTX0491_13,OZ210040,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 16,50912,1490906,9233,9685,0_9150,0_9601,363,17967,1325533,7652,8057,2_7608,2_8013,363,-,1325533,17967,8057,7652,2_8013,2_7608
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA111342678,Xc_GTX0491_2,OZ210033,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 2,47787,2238689,1451,2171,0_1433,0_2149,569,28695,1972504,4018,4645,2_3990,2_4617,569,-,1972504,28695,4645,4018,2_4617,2_3990
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA111342678,Xc_GTX0491_2,OZ210041,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 3,2343680,3713309,2178,2591,0_2156,0_2564,315,42109,1251566,8061,8416,2_8017,2_8369,315,-,1251566,42109,8416,8061,2_8369,2_8017
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA111342678,Xc_GTX0491_4,OZ210030,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 5,4987,2275251,3560,4332,0_3523,0_4286,597,2269,2247991,2081,2747,2_2064,2_2725,597,-,2247991,2269,2747,2081,2_2725,2_2064
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA111342678,Xc_GTX0491_5,OZ210032,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 6,9156,2301527,4336,5016,0_4290,0_4964,545,38818,2075307,3403,4008,2_3379,2_3980,545,-,2075307,38818,4008,3403,2_3980,2_3379
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA111342678,Xc_GTX0491_7,OZ210034,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 8,36425,2242940,5722,6369,0_5659,0_6302,487,38461,2007789,4657,5216,2_4629,2_5186,487,-,2007789,38461,5216,4657,2_5186,2_4629
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA111342678,Xc_GTX0491_8,OZ210031,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 9,61986,2180608,6371,7102,0_6304,0_7031,587,17767,1895039,2748,3380,2_2726,2_3356,587,-,1895039,17767,3380,2748,2_3356,2_2726
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA111342678,Xc_GTX0491_9,OZ210037,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 10,105044,1954609,7115,7686,0_7044,0_7610,452,43366,1582941,6203,6693,2_6166,2_6654,452,-,1582941,43366,6693,6203,2_6654,2_6166
Xanthoria_parietina_SAMEA111342678,Xanthoria_calcicola_GTX0491,OZ210028,Xc_GTX0491_1,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 1,19081,3642764,1,1234,2_0,2_1221,1150,11707,4640737,1,1446,0_0,0_1428,1150,-,4640737,11707,1446,1,0_1428,0_0
Xanthoria_parietina_SAMEA111342678,Xanthoria_calcicola_GTX0491,OZ210030,Xc_GTX0491_4,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 5,2269,2247991,2081,2747,2_2064,2_2725,597,4987,2275251,3560,4332,0_3523,0_4286,597,-,2275251,4987,4332,3560,0_4286,0_3523
Xanthoria_parietina_SAMEA111342678,Xanthoria_calcicola_GTX0491,OZ210031,Xc_GTX0491_8,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 9,17767,1895039,2748,3380,2_2726,2_3356,587,61986,2180608,6371,7102,0_6304,0_7031,587,-,2180608,61986,7102,6371,0_7031,0_6304
Xanthoria_parietina_SAMEA111342678,Xanthoria_calcicola_GTX0491,OZ210032,Xc_GTX0491_5,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 6,38818,2075307,3403,4008,2_3379,2_3980,545,9156,2301527,4336,5016,0_4290,0_4964,545,-,2301527,9156,5016,4336,0_4964,0_4290
Xanthoria_parietina_SAMEA111342678,Xanthoria_calcicola_GTX0491,OZ210033,Xc_GTX0491_2,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 2,28695,1972504,4018,4645,2_3990,2_4617,569,47787,2238689,1451,2171,0_1433,0_2149,569,-,2238689,47787,2171,1451,0_2149,0_1433
Xanthoria_parietina_SAMEA111342678,Xanthoria_calcicola_GTX0491,OZ210034,Xc_GTX0491_7,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 8,38461,2007789,4657,5216,2_4629,2_5186,487,36425,2242940,5722,6369,0_5659,0_6302,487,-,2242940,36425,6369,5722,0_6302,0_5659
Xanthoria_parietina_SAMEA111342678,Xanthoria_calcicola_GTX0491,OZ210037,Xc_GTX0491_9,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 10,43366,1582941,6203,6693,2_6166,2_6654,452,105044,1954609,7115,7686,0_7044,0_7610,452,-,1954609,105044,7686,7115,0_7610,0_7044
Xanthoria_parietina_SAMEA111342678,Xanthoria_calcicola_GTX0491,OZ210038,Xc_GTX0491_10,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 11,23941,1530787,6694,7159,2_6655,2_7118,421,73046,1917946,7690,8197,0_7614,0_8119,421,-,1917946,73046,8197,7690,0_8119,0_7614
Xanthoria_parietina_SAMEA111342678,Xanthoria_calcicola_GTX0491,OZ210039,Xc_GTX0491_11,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 12,1431514,1506909,7625,7649,2_7581,2_7605,20,71520,178681,8200,8224,0_8122,0_8146,20,-,178681,71520,8224,8200,0_8146,0_8122
Xanthoria_parietina_SAMEA111342678,Xanthoria_calcicola_GTX0491,OZ210039,Xc_GTX0491_11,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 14,15309,1360621,7177,7590,2_7136,2_7547,376,246274,1916993,8263,8761,0_8184,0_8680,376,-,1916993,246274,8761,8263,0_8680,0_8184
Xanthoria_parietina_SAMEA111342678,Xanthoria_calcicola_GTX0491,OZ210040,Xc_GTX0491_13,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 16,17967,1325533,7652,8057,2_7608,2_8013,363,50912,1490906,9233,9685,0_9150,0_9601,363,-,1490906,50912,9685,9233,0_9601,0_9150
Xanthoria_parietina_SAMEA111342678,Xanthoria_calcicola_GTX0491,OZ210041,Xc_GTX0491_2,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 3,42109,1251566,8061,8416,2_8017,2_8369,315,2343680,3713309,2178,2591,0_2156,0_2564,315,-,3713309,2343680,2591,2178,0_2564,0_2156
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_SAMEA115359166,OZ210028,scaffold_1,Xanthoria_parietina_SAMEA115359166_vs_Xanthoria_parietina_SAMEA111342678: 3,19081,3644081,1,1235,2_0,2_1222,1088,2248291,5682564,725,1906,3_718,3_1888,1088,+,2248291,5682564,725,1906,3_718,3_1888
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_SAMEA115359166,OZ210029,scaffold_10,Xanthoria_parietina_SAMEA115359166_vs_Xanthoria_parietina_SAMEA111342678: 21,23009,1324880,1238,1678,2_1225,2_1662,387,33675,1341545,7767,8213,3_7724,3_8167,387,+,33675,1341545,7767,8213,3_7724,3_8167
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_SAMEA115359166,OZ210029,scaffold_7,Xanthoria_parietina_SAMEA115359166_vs_Xanthoria_parietina_SAMEA111342678: 15,1190270,2732739,1634,2079,2_1618,2_2062,395,4304,1606784,6291,6769,3_6260,3_6737,395,+,4304,1606784,6291,6769,3_6260,3_6737
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_SAMEA115359166,OZ210030,scaffold_1,Xanthoria_parietina_SAMEA115359166_vs_Xanthoria_parietina_SAMEA111342678: 2,1030662,2247991,2347,2747,2_2329,2_2725,374,1058329,2195178,310,722,3_307,3_715,374,+,1058329,2195178,310,722,3_307,3_715
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_SAMEA115359166,OZ210031,scaffold_2,Xanthoria_parietina_SAMEA115359166_vs_Xanthoria_parietina_SAMEA111342678: 4,136272,2081750,2792,3401,2_2770,2_3377,567,750,2176085,1910,2579,3_1892,3_2559,567,+,750,2176085,1910,2579,3_1892,3_2559
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_SAMEA115359166,OZ210032,scaffold_5,Xanthoria_parietina_SAMEA115359166_vs_Xanthoria_parietina_SAMEA111342678: 11,35969,2079696,3402,4010,2_3378,2_3982,569,48646,2182669,5039,5671,3_5013,3_5641,569,+,48646,2182669,5039,5671,3_5013,3_5641
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_SAMEA115359166,OZ210033,scaffold_6,Xanthoria_parietina_SAMEA115359166_vs_Xanthoria_parietina_SAMEA111342678: 12,1900932,2068025,4615,4650,2_4587,2_4622,17,1803,142705,5672,5698,3_5642,3_5668,17,+,1803,142705,5672,5698,3_5642,3_5668
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_SAMEA115359166,OZ210036,scaffold_8,Xanthoria_parietina_SAMEA115359166_vs_Xanthoria_parietina_SAMEA111342678: 16,95906,1409136,5661,6129,2_5631,2_6092,438,56,1298711,6851,7325,3_6819,3_7286,438,+,56,1298711,6851,7325,3_6819,3_7286
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_SAMEA115359166,OZ210036,scaffold_8,Xanthoria_parietina_SAMEA115359166_vs_Xanthoria_parietina_SAMEA111342678: 17,508,53951,5631,5648,2_5601,2_5618,16,1387261,1440561,7327,7343,3_7287,3_7303,16,+,1387261,1440561,7327,7343,3_7287,3_7303
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_SAMEA115359166,OZ210038,scaffold_11,Xanthoria_parietina_SAMEA115359166_vs_Xanthoria_parietina_SAMEA111342678: 22,222268,1361003,6762,7096,2_6723,2_7056,311,4352,1134515,8219,8553,3_8172,3_8505,311,+,4352,1134515,8219,8553,3_8172,3_8505
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_SAMEA115359166,OZ210038,scaffold_6,Xanthoria_parietina_SAMEA115359166_vs_Xanthoria_parietina_SAMEA111342678: 13,1362596,1526930,7097,7158,2_7057,2_7117,57,219954,380439,5706,5767,3_5676,3_5736,57,+,219954,380439,5706,5767,3_5676,3_5736
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_SAMEA115359166,OZ210039,scaffold_3,Xanthoria_parietina_SAMEA115359166_vs_Xanthoria_parietina_SAMEA111342678: 7,4163,1506909,7174,7649,2_7133,2_7605,446,97080,1611280,3164,3654,3_3143,3_3630,446,+,97080,1611280,3164,3654,3_3143,3_3630
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_SAMEA115359166,OZ210041,scaffold_9,Xanthoria_parietina_SAMEA115359166_vs_Xanthoria_parietina_SAMEA111342678: 20,37482,1251566,8059,8416,2_8015,2_8369,335,212990,1424244,7393,7761,3_7353,3_7718,335,+,212990,1424244,7393,7761,3_7353,3_7718
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_SAMEA115359166,OZ210042,scaffold_2,Xanthoria_parietina_SAMEA115359166_vs_Xanthoria_parietina_SAMEA111342678: 6,51170,163160,8418,8452,2_8371,2_8404,25,3941969,4053973,3121,3156,3_3101,3_3135,25,+,3941969,4053973,3121,3156,3_3101,3_3135
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_SAMEA111342678,scaffold_1,OZ210028,Xanthoria_parietina_SAMEA115359166_vs_Xanthoria_parietina_SAMEA111342678: 3,2248291,5682564,725,1906,3_718,3_1888,1088,19081,3644081,1,1235,2_0,2_1222,1088,+,19081,3644081,1,1235,2_0,2_1222
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_SAMEA111342678,scaffold_1,OZ210030,Xanthoria_parietina_SAMEA115359166_vs_Xanthoria_parietina_SAMEA111342678: 2,1058329,2195178,310,722,3_307,3_715,374,1030662,2247991,2347,2747,2_2329,2_2725,374,+,1030662,2247991,2347,2747,2_2329,2_2725
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_SAMEA111342678,scaffold_10,OZ210029,Xanthoria_parietina_SAMEA115359166_vs_Xanthoria_parietina_SAMEA111342678: 21,33675,1341545,7767,8213,3_7724,3_8167,387,23009,1324880,1238,1678,2_1225,2_1662,387,+,23009,1324880,1238,1678,2_1225,2_1662
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_SAMEA111342678,scaffold_11,OZ210038,Xanthoria_parietina_SAMEA115359166_vs_Xanthoria_parietina_SAMEA111342678: 22,4352,1134515,8219,8553,3_8172,3_8505,311,222268,1361003,6762,7096,2_6723,2_7056,311,+,222268,1361003,6762,7096,2_6723,2_7056
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_SAMEA111342678,scaffold_2,OZ210031,Xanthoria_parietina_SAMEA115359166_vs_Xanthoria_parietina_SAMEA111342678: 4,750,2176085,1910,2579,3_1892,3_2559,567,136272,2081750,2792,3401,2_2770,2_3377,567,+,136272,2081750,2792,3401,2_2770,2_3377
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_SAMEA111342678,scaffold_2,OZ210042,Xanthoria_parietina_SAMEA115359166_vs_Xanthoria_parietina_SAMEA111342678: 6,3941969,4053973,3121,3156,3_3101,3_3135,25,51170,163160,8418,8452,2_8371,2_8404,25,+,51170,163160,8418,8452,2_8371,2_8404
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_SAMEA111342678,scaffold_3,OZ210039,Xanthoria_parietina_SAMEA115359166_vs_Xanthoria_parietina_SAMEA111342678: 7,97080,1611280,3164,3654,3_3143,3_3630,446,4163,1506909,7174,7649,2_7133,2_7605,446,+,4163,1506909,7174,7649,2_7133,2_7605
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_SAMEA111342678,scaffold_5,OZ210032,Xanthoria_parietina_SAMEA115359166_vs_Xanthoria_parietina_SAMEA111342678: 11,48646,2182669,5039,5671,3_5013,3_5641,569,35969,2079696,3402,4010,2_3378,2_3982,569,+,35969,2079696,3402,4010,2_3378,2_3982
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_SAMEA111342678,scaffold_6,OZ210033,Xanthoria_parietina_SAMEA115359166_vs_Xanthoria_parietina_SAMEA111342678: 12,1803,142705,5672,5698,3_5642,3_5668,17,1900932,2068025,4615,4650,2_4587,2_4622,17,+,1900932,2068025,4615,4650,2_4587,2_4622
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_SAMEA111342678,scaffold_6,OZ210038,Xanthoria_parietina_SAMEA115359166_vs_Xanthoria_parietina_SAMEA111342678: 13,219954,380439,5706,5767,3_5676,3_5736,57,1362596,1526930,7097,7158,2_7057,2_7117,57,+,1362596,1526930,7097,7158,2_7057,2_7117
