genome1,genome2,chr1,chr2,blkID,startBp1,endBp1,startOrd1,endOrd1,firstGene1,lastGene1,nHits1,minBp2,maxBp2,minOrd2,maxOrd2,minGene2,maxGene2,nHits2,orient,startBp2,endBp2,startOrd2,endOrd2,firstGene2,lastGene2
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210032,Xp_GTX0501_36,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 14,1834415,1856292,3941,3950,2_3913,2_3922,9,94254,116700,10910,10919,1_10849,1_10858,9,+,94254,116700,10910,10919,1_10849,1_10858
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210033,Xp_GTX0501_2,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 15,37198,1846595,4019,4598,2_3991,2_4570,538,406018,2191868,1044,1745,1_1037,1_1736,538,+,406018,2191868,1044,1745,1_1037,1_1736
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210033,Xp_GTX0501_2,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 17,1873983,1977751,4610,4646,2_4582,2_4618,19,2248915,2326464,1769,1792,1_1760,1_1782,19,+,2248915,2326464,1769,1792,1_1760,1_1782
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210034,Xp_GTX0501_8,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 19,454457,1991361,4722,5214,2_4694,2_5184,451,189,1550031,5353,5977,1_5317,1_5937,451,+,189,1550031,5353,5977,1_5317,1_5937
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210035,Xp_GTX0501_33,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 24,1201312,1223476,5516,5523,2_5486,2_5493,8,23671,46242,10767,10775,1_10706,1_10714,8,+,23671,46242,10767,10775,1_10706,1_10714
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210035,Xp_GTX0501_35,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 27,1536371,1731953,5599,5628,2_5569,2_5598,23,1526,78479,10839,10869,1_10778,1_10808,23,+,1526,78479,10839,10869,1_10778,1_10808
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210035,Xp_GTX0501_46,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 21,102,18249,5218,5224,2_5188,2_5194,6,3543,22156,11117,11125,1_11054,1_11062,6,+,3543,22156,11117,11125,1_11054,1_11062
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210037,Xp_GTX0501_10,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 30,43366,1499684,6203,6669,2_6166,2_6630,433,3502,1483508,6574,7141,1_6531,1_7097,433,+,3502,1483508,6574,7141,1_6531,1_7097
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210038,Xp_GTX0501_13,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 33,674164,1526930,6901,7158,2_6861,2_7117,241,54353,837396,8018,8325,1_7970,1_8275,241,+,54353,837396,8018,8325,1_7970,1_8275
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210038,Xp_GTX0501_23,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 31,23941,217548,6694,6761,2_6655,2_6722,63,68332,277993,10012,10095,1_9955,1_10038,63,+,68332,277993,10012,10095,1_9955,1_10038
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210039,Xp_GTX0501_9,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 34,4163,1506909,7174,7649,2_7133,2_7605,450,32556,1564558,5983,6572,1_5943,1_6529,450,+,32556,1564558,5983,6572,1_5943,1_6529
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210040,Xp_GTX0501_16,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 38,684587,1277990,7844,8047,2_7800,2_8003,181,1598,545602,8859,9086,1_8806,1_9033,181,+,1598,545602,8859,9086,1_8806,1_9033
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210040,Xp_GTX0501_28,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 36,441724,470660,7776,7787,2_7732,2_7743,10,172076,202810,10522,10531,1_10463,1_10472,10,+,172076,202810,10522,10531,1_10463,1_10472
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210040,Xp_GTX0501_45,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 39,1283316,1325533,8048,8057,2_8004,2_8013,9,133,49737,11096,11114,1_11033,1_11051,9,+,133,49737,11096,11114,1_11033,1_11051
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210041,Xp_GTX0501_30,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 40,37482,175274,8059,8105,2_8015,2_8060,41,15022,167940,10599,10656,1_10539,1_10596,41,+,15022,167940,10599,10656,1_10539,1_10596
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210042,Xp_GTX0501_15,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 42,62498,742143,8420,8609,2_8373,2_8560,173,11789,603217,8623,8857,1_8572,1_8805,173,+,11789,603217,8623,8857,1_8572,1_8805
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210042,Xp_GTX0501_27,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 43,946979,1143491,8654,8704,2_8605,2_8655,48,775,184712,10373,10444,1_10314,1_10385,48,+,775,184712,10373,10444,1_10314,1_10385
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210043,Xp_GTX0501_22,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 47,541237,828158,8850,8948,2_8801,2_8899,95,12206,300794,9889,10009,1_9832,1_9952,95,+,12206,300794,9889,10009,1_9832,1_9952
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210043,Xp_GTX0501_24,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 44,17608,57461,8711,8724,2_8662,2_8675,14,1366,39846,10098,10116,1_10041,1_10059,14,+,1366,39846,10098,10116,1_10041,1_10059
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210043,Xp_GTX0501_24,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 46,87836,239406,8736,8782,2_8687,2_8733,40,67811,269941,10132,10190,1_10075,1_10133,40,+,67811,269941,10132,10190,1_10075,1_10133
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210043,Xp_GTX0501_25,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 48,830950,1131718,8949,9033,2_8900,2_8981,75,9478,223238,10192,10298,1_10135,1_10239,75,+,9478,223238,10192,10298,1_10135,1_10239
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_1,OZ210029,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 4,11199,2637139,1,986,1_0,1_979,750,23009,2509633,1238,2035,2_1225,2_2018,750,-,2509633,23009,2035,1238,2_2018,2_1225
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_11,OZ210041,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 41,43266,1213113,7149,7581,1_7105,1_7534,303,115858,1243762,8086,8414,2_8042,2_8367,303,-,1243762,115858,8414,8086,2_8367,2_8042
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_12,OZ210032,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 13,281,1203177,7582,8015,1_7535,1_7967,330,825927,2079696,3646,4010,2_3622,2_3982,330,-,2079696,825927,4010,3646,2_3982,2_3622
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_17,OZ210038,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 32,16807,457493,9088,9256,1_9035,1_9202,125,222268,629029,6762,6900,2_6723,2_6860,125,-,629029,222268,6900,6762,2_6860,2_6723
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_18,OZ210035,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 22,1,424180,9260,9444,1_9206,1_9390,135,216383,727245,5238,5382,2_5208,2_5352,135,-,727245,216383,5382,5238,2_5352,2_5208
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_19,OZ210040,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 35,9464,367708,9448,9605,1_9394,1_9551,118,17967,367204,7652,7774,2_7608,2_7730,118,-,367204,17967,7774,7652,2_7730,2_7608
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_2,OZ210033,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 16,2193538,2241040,1746,1766,1_1737,1_1757,8,1851345,1870768,4600,4608,2_4572,2_4580,8,-,1870768,1851345,4608,4600,2_4580,2_4572
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_20,OZ210028,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 2,5369,330849,9613,9749,1_9559,1_9693,103,1585254,1914552,527,637,2_521,2_629,103,-,1914552,1585254,637,527,2_629,2_521
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_21,OZ210035,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 23,390,319938,9750,9887,1_9694,1_9830,111,728114,1044070,5383,5502,2_5353,2_5472,111,-,1044070,728114,5502,5383,2_5472,2_5353
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_24,OZ210043,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 45,45279,60751,10119,10128,1_10062,1_10071,8,63730,86930,8728,8735,2_8679,2_8686,8,-,86930,63730,8735,8728,2_8686,2_8679
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_26,OZ210029,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 5,47691,219218,10306,10369,1_10247,1_10310,36,2503658,2684202,2033,2077,2_2016,2_2060,36,-,2684202,2503658,2077,2033,2_2060,2_2016
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_28,OZ210040,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 37,490,168399,10445,10520,1_10386,1_10461,53,513701,681369,7788,7843,2_7744,2_7799,53,-,681369,513701,7843,7788,2_7799,2_7744
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_29,OZ210035,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 25,823,160987,10532,10598,1_10473,1_10538,52,1265364,1474518,5524,5580,2_5494,2_5550,52,-,1474518,1265364,5580,5524,2_5550,2_5494
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_32,OZ210030,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 6,154,122665,10704,10763,1_10644,1_10702,39,2269,124754,2081,2122,2_2064,2_2104,39,-,124754,2269,2122,2081,2_2104,2_2064
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_34,OZ210034,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 18,472,121111,10784,10835,1_10723,1_10774,42,323771,444676,4675,4717,2_4647,2_4689,42,-,444676,323771,4717,4675,2_4689,2_4647
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_36,OZ210036,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 28,435,63054,10880,10909,1_10819,1_10848,20,508,70087,5631,5651,2_5601,2_5621,20,-,70087,508,5651,5631,2_5621,2_5601
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_4,OZ210028,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 3,19552,1878232,2552,3323,1_2537,1_3304,571,1899117,3653226,633,1237,2_625,2_1224,571,-,3653226,1899117,1237,633,2_1224,2_625
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_41,OZ210031,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 11,178,93948,11017,11060,1_10955,1_10997,31,1734181,1819845,3326,3357,2_3302,2_3333,31,-,1819845,1734181,3357,3326,2_3333,2_3302
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_43,OZ210035,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 26,5926,65884,11062,11086,1_10999,1_11023,17,1475158,1535188,5581,5598,2_5551,2_5568,17,-,1535188,1475158,5598,5581,2_5568,2_5551
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_48,OZ210034,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 20,3750,34047,11128,11140,1_11065,1_11077,7,1938087,1968142,5200,5210,2_5170,2_5180,7,-,1968142,1938087,5210,5200,2_5180,2_5170
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_6,OZ210036,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 29,17995,1632174,4033,4697,1_4009,1_4667,494,105441,1762966,5665,6192,2_5635,2_6155,494,-,1762966,105441,6192,5665,2_6155,2_5635
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_7,OZ210028,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 1,2290,1554405,4699,5344,1_4668,1_5308,494,19081,1584448,1,526,2_0,2_520,494,-,1584448,19081,526,1,2_520,2_0
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210028,Xp_GTX0501_20,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 2,1585254,1914552,527,637,2_521,2_629,103,5369,330849,9613,9749,1_9559,1_9693,103,-,330849,5369,9749,9613,1_9693,1_9559
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210028,Xp_GTX0501_4,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 3,1899117,3653226,633,1237,2_625,2_1224,571,19552,1878232,2552,3323,1_2537,1_3304,571,-,1878232,19552,3323,2552,1_3304,1_2537
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210028,Xp_GTX0501_7,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 1,19081,1584448,1,526,2_0,2_520,494,2290,1554405,4699,5344,1_4668,1_5308,494,-,1554405,2290,5344,4699,1_5308,1_4668
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210029,Xp_GTX0501_1,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 4,23009,2509633,1238,2035,2_1225,2_2018,750,11199,2637139,1,986,1_0,1_979,750,-,2637139,11199,986,1,1_979,1_0
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210029,Xp_GTX0501_26,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 5,2503658,2684202,2033,2077,2_2016,2_2060,36,47691,219218,10306,10369,1_10247,1_10310,36,-,219218,47691,10369,10306,1_10310,1_10247
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210030,Xp_GTX0501_32,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 6,2269,124754,2081,2122,2_2064,2_2104,39,154,122665,10704,10763,1_10644,1_10702,39,-,122665,154,10763,10704,1_10702,1_10644
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210031,Xp_GTX0501_41,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 11,1734181,1819845,3326,3357,2_3302,2_3333,31,178,93948,11017,11060,1_10955,1_10997,31,-,93948,178,11060,11017,1_10997,1_10955
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210032,Xp_GTX0501_12,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 13,825927,2079696,3646,4010,2_3622,2_3982,330,281,1203177,7582,8015,1_7535,1_7967,330,-,1203177,281,8015,7582,1_7967,1_7535
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210033,Xp_GTX0501_2,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 16,1851345,1870768,4600,4608,2_4572,2_4580,8,2193538,2241040,1746,1766,1_1737,1_1757,8,-,2241040,2193538,1766,1746,1_1757,1_1737
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210034,Xp_GTX0501_34,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 18,323771,444676,4675,4717,2_4647,2_4689,42,472,121111,10784,10835,1_10723,1_10774,42,-,121111,472,10835,10784,1_10774,1_10723
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210034,Xp_GTX0501_48,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 20,1938087,1968142,5200,5210,2_5170,2_5180,7,3750,34047,11128,11140,1_11065,1_11077,7,-,34047,3750,11140,11128,1_11077,1_11065
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210035,Xp_GTX0501_18,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 22,216383,727245,5238,5382,2_5208,2_5352,135,1,424180,9260,9444,1_9206,1_9390,135,-,424180,1,9444,9260,1_9390,1_9206
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210035,Xp_GTX0501_21,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 23,728114,1044070,5383,5502,2_5353,2_5472,111,390,319938,9750,9887,1_9694,1_9830,111,-,319938,390,9887,9750,1_9830,1_9694
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210035,Xp_GTX0501_29,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 25,1265364,1474518,5524,5580,2_5494,2_5550,52,823,160987,10532,10598,1_10473,1_10538,52,-,160987,823,10598,10532,1_10538,1_10473
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210035,Xp_GTX0501_43,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 26,1475158,1535188,5581,5598,2_5551,2_5568,17,5926,65884,11062,11086,1_10999,1_11023,17,-,65884,5926,11086,11062,1_11023,1_10999
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210036,Xp_GTX0501_36,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 28,508,70087,5631,5651,2_5601,2_5621,20,435,63054,10880,10909,1_10819,1_10848,20,-,63054,435,10909,10880,1_10848,1_10819
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210036,Xp_GTX0501_6,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 29,105441,1762966,5665,6192,2_5635,2_6155,494,17995,1632174,4033,4697,1_4009,1_4667,494,-,1632174,17995,4697,4033,1_4667,1_4009
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210038,Xp_GTX0501_17,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 32,222268,629029,6762,6900,2_6723,2_6860,125,16807,457493,9088,9256,1_9035,1_9202,125,-,457493,16807,9256,9088,1_9202,1_9035
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210040,Xp_GTX0501_19,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 35,17967,367204,7652,7774,2_7608,2_7730,118,9464,367708,9448,9605,1_9394,1_9551,118,-,367708,9464,9605,9448,1_9551,1_9394
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210040,Xp_GTX0501_28,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 37,513701,681369,7788,7843,2_7744,2_7799,53,490,168399,10445,10520,1_10386,1_10461,53,-,168399,490,10520,10445,1_10461,1_10386
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210041,Xp_GTX0501_11,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 41,115858,1243762,8086,8414,2_8042,2_8367,303,43266,1213113,7149,7581,1_7105,1_7534,303,-,1213113,43266,7581,7149,1_7534,1_7105
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210043,Xp_GTX0501_24,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 45,63730,86930,8728,8735,2_8679,2_8686,8,45279,60751,10119,10128,1_10062,1_10071,8,-,60751,45279,10128,10119,1_10071,1_10062
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA111342678,Xc_GTX0491_11,OZ210039,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 19,181076,242303,8226,8262,0_8148,0_8183,30,1362483,1426137,7592,7624,2_7549,2_7580,30,+,1362483,1426137,7592,7624,2_7549,2_7580
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA111342678,Xc_GTX0491_12,OZ210035,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 12,57737,1179353,8763,9112,0_8682,0_9029,247,222268,1163669,5240,5515,2_5210,2_5485,247,+,222268,1163669,5240,5515,2_5210,2_5485
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA111342678,Xc_GTX0491_12,OZ210035,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 14,1249580,1610811,9121,9228,0_9038,0_9145,85,1265364,1601697,5524,5621,2_5494,2_5591,85,+,1265364,1601697,5524,5621,2_5494,2_5591
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA111342678,Xc_GTX0491_13,OZ210040,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 22,913308,943915,9538,9551,0_9454,0_9467,10,441724,470660,7776,7787,2_7732,2_7743,10,+,441724,470660,7776,7787,2_7732,2_7743
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA111342678,Xc_GTX0491_14,OZ210043,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 26,30755,101342,9696,9712,0_9612,0_9628,16,12333,59017,8710,8725,2_8661,2_8676,16,+,12333,59017,8710,8725,2_8661,2_8676
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA111342678,Xc_GTX0491_14,OZ210043,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 28,131068,480758,9730,9841,0_9646,0_9756,88,87836,400438,8736,8838,2_8687,2_8789,88,+,87836,400438,8736,8838,2_8687,2_8789
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA111342678,Xc_GTX0491_14,OZ210043,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 30,691695,1381204,9853,10067,0_9768,0_9979,164,541237,1148622,8850,9035,2_8801,2_8983,164,+,541237,1148622,8850,9035,2_8801,2_8983
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA111342678,Xc_GTX0491_15,OZ210042,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 25,76723,1279285,10079,10411,0_9991,0_10319,264,15951,1135881,8417,8702,2_8370,2_8653,264,+,15951,1135881,8417,8702,2_8370,2_8653
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA111342678,Xc_GTX0491_2,OZ210033,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 9,124355,171218,1475,1493,0_1457,0_1475,7,1853220,1872373,4601,4609,2_4573,2_4581,7,+,1853220,1872373,4601,4609,2_4573,2_4581
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA111342678,Xc_GTX0491_3,OZ210029,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 2,62435,3058248,2595,3559,0_2568,0_3522,761,25263,2684202,1239,2077,2_1226,2_2060,761,+,25263,2684202,1239,2077,2_1226,2_2060
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA111342678,Xc_GTX0491_4,OZ210030,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 4,1950627,1972139,4266,4274,0_4221,0_4229,8,189634,211047,2129,2136,2_2111,2_2118,8,+,189634,211047,2129,2136,2_2111,2_2118
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA111342678,Xc_GTX0491_6,OZ210036,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 15,99373,2260238,5019,5712,0_4967,0_5649,496,508,1792040,5631,6198,2_5601,2_6161,496,+,508,1792040,5631,6198,2_5601,2_6161
Xanthoria_parietina_SAMEA111342678,Xanthoria_calcicola_GTX0491,OZ210029,Xc_GTX0491_3,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 2,25263,2684202,1239,2077,2_1226,2_2060,761,62435,3058248,2595,3559,0_2568,0_3522,761,+,62435,3058248,2595,3559,0_2568,0_3522
Xanthoria_parietina_SAMEA111342678,Xanthoria_calcicola_GTX0491,OZ210030,Xc_GTX0491_4,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 4,189634,211047,2129,2136,2_2111,2_2118,8,1950627,1972139,4266,4274,0_4221,0_4229,8,+,1950627,1972139,4266,4274,0_4221,0_4229
Xanthoria_parietina_SAMEA111342678,Xanthoria_calcicola_GTX0491,OZ210033,Xc_GTX0491_2,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA111342678: 9,1853220,1872373,4601,4609,2_4573,2_4581,7,124355,171218,1475,1493,0_1457,0_1475,7,+,124355,171218,1475,1493,0_1457,0_1475
