Orthogroup	Xanthoria_parietina_SAMEA115359166	Xanthoria_parietina_GTX0501
OG0000199	XANPARI20_004737-T1	XANPAGTX0501_006618-T1
OG0000199	XANPARI20_004738-T1	XANPAGTX0501_006617-T1
OG0000200	XANPARI20_005008-T1	XANPAGTX0501_006313-T1
OG0000201	XANPARI20_000364-T1	XANPAGTX0501_002034-T1
OG0000201	XANPARI20_008501-T1	XANPAGTX0501_007843-T1
OG0000202	XANPARI20_008438-T1	XANPAGTX0501_007777-T1, XANPAGTX0501_007777-T2, XANPAGTX0501_007777-T3
OG0000203	XANPARI20_005783-T1	XANPAGTX0501_005605-T1
OG0000203	XANPARI20_008424-T1	XANPAGTX0501_007761-T1
OG0000204	XANPARI20_008422-T1	XANPAGTX0501_007759-T1
OG0000205	XANPARI20_004419-T1	XANPAGTX0501_008971-T1
OG0000206	XANPARI20_003232-T1	XANPAGTX0501_005793-T1
OG0000206	XANPARI20_006148-T1	XANPAGTX0501_005189-T1
OG0000207	XANPARI20_004016-T1	XANPAGTX0501_009123-T1, XANPAGTX0501_009123-T2
OG0000208	XANPARI20_005633-T1	XANPAGTX0501_002936-T1, XANPAGTX0501_002937-T1, XANPAGTX0501_007307-T1
OG0000209	XANPARI20_004139-T1	XANPAGTX0501_010638-T1, XANPAGTX0501_010639-T1
OG0000210	XANPARI20_003666-T1	XANPAGTX0501_010655-T1
OG0000211	XANPARI20_003879-T1, XANPARI20_003867-T1	XANPAGTX0501_008492-T1
OG0000212	XANPARI20_003897-T1	XANPAGTX0501_010038-T3, XANPAGTX0501_010038-T1
OG0000213	XANPARI20_007386-T1, XANPARI20_003953-T1	XANPAGTX0501_010103-T1
OG0000214	XANPARI20_000056-T1	XANPAGTX0501_009781-T1, XANPAGTX0501_009782-T1
OG0000215	XANPARI20_005632-T1	XANPAGTX0501_010539-T1
OG0000215	XANPARI20_005701-T1	XANPAGTX0501_010732-T1, XANPAGTX0501_007308-T1, XANPAGTX0501_007311-T1
OG0000216	XANPARI20_001882-T1	XANPAGTX0501_002483-T2, XANPAGTX0501_002483-T3, XANPAGTX0501_002483-T1
OG0000217	XANPARI20_001872-T1	XANPAGTX0501_002493-T1
OG0000218	XANPARI20_001865-T1	XANPAGTX0501_008876-T1
OG0000219	XANPARI20_001842-T1	XANPAGTX0501_002529-T2, XANPAGTX0501_002529-T1
OG0000220	XANPARI20_001692-T1	XANPAGTX0501_002700-T1
OG0000221	XANPARI20_001659-T1	XANPAGTX0501_002744-T2, XANPAGTX0501_002744-T1
OG0000222	XANPARI20_001658-T1	XANPAGTX0501_002745-T1, XANPAGTX0501_002745-T2
OG0000223	XANPARI20_001553-T1	XANPAGTX0501_002866-T1
OG0000224	XANPARI20_001529-T1	XANPAGTX0501_002892-T2, XANPAGTX0501_002892-T1, XANPAGTX0501_002894-T1
OG0000225	XANPARI20_001528-T1	XANPAGTX0501_002895-T2, XANPAGTX0501_002895-T1
OG0000226	XANPARI20_005437-T1	XANPAGTX0501_007538-T1
OG0000227	XANPARI20_001341-T1	XANPAGTX0501_003107-T1, XANPAGTX0501_003107-T2, XANPAGTX0501_003107-T3
OG0000228	XANPARI20_001334-T1	XANPAGTX0501_003114-T1
OG0000229	XANPARI20_001308-T1	XANPAGTX0501_003141-T2, XANPAGTX0501_003141-T1, XANPAGTX0501_003141-T3
OG0000230	XANPARI20_001289-T1	XANPAGTX0501_003164-T1, XANPAGTX0501_009224-T1
OG0000231	XANPARI20_001238-T1, XANPARI20_002564-T1	XANPAGTX0501_009283-T1
OG0000232	XANPARI20_001128-T1	XANPAGTX0501_007232-T1, XANPAGTX0501_004539-T1
OG0000233	XANPARI20_001060-T1	XANPAGTX0501_004615-T1
OG0000234	XANPARI20_001053-T1	XANPAGTX0501_004623-T2, XANPAGTX0501_004623-T1
OG0000235	XANPARI20_001038-T1	XANPAGTX0501_004640-T3, XANPAGTX0501_004640-T2, XANPAGTX0501_004640-T1
OG0000236	XANPARI20_001028-T1	XANPAGTX0501_004650-T1
OG0000237	XANPARI20_000852-T1	XANPAGTX0501_004847-T1, XANPAGTX0501_004847-T2
OG0000238	XANPARI20_000810-T1	XANPAGTX0501_004892-T1, XANPAGTX0501_004892-T2
OG0000239	XANPARI20_000785-T1	XANPAGTX0501_004921-T1, XANPAGTX0501_004921-T3, XANPAGTX0501_004921-T2
OG0000240	XANPARI20_004476-T1	XANPAGTX0501_004953-T1, XANPAGTX0501_009047-T1
OG0000241	XANPARI20_000757-T1	XANPAGTX0501_004954-T1, XANPAGTX0501_004955-T1
OG0000242	XANPARI20_002234-T1	XANPAGTX0501_003602-T1
OG0000245	XANPARI20_007439-T1	XANPAGTX0501_007233-T1, XANPAGTX0501_007234-T1
OG0000246	XANPARI20_005692-T1, XANPARI20_002584-T1, XANPARI20_002583-T1	XANPAGTX0501_001712-T1
OG0000247	XANPARI20_005691-T1, XANPARI20_002585-T1	XANPAGTX0501_001711-T2, XANPAGTX0501_001711-T1
OG0000248	XANPARI20_002588-T1	XANPAGTX0501_001708-T1
OG0000249	XANPARI20_005673-T1, XANPARI20_002603-T1	XANPAGTX0501_001701-T1, XANPAGTX0501_010542-T1
OG0000250	XANPARI20_001632-T1, XANPARI20_005674-T1, XANPARI20_002602-T1	XANPAGTX0501_001702-T1
OG0000251	XANPARI20_002624-T1	XANPAGTX0501_001662-T1, XANPAGTX0501_001664-T1
OG0000252	XANPARI20_002646-T1	XANPAGTX0501_001640-T2, XANPAGTX0501_001640-T1
OG0000253	XANPARI20_002657-T1	XANPAGTX0501_001629-T1, XANPAGTX0501_001629-T2
OG0000254	XANPARI20_002682-T1	XANPAGTX0501_001603-T3, XANPAGTX0501_001603-T2, XANPAGTX0501_001603-T1
OG0000255	XANPARI20_002713-T1	XANPAGTX0501_001568-T2, XANPAGTX0501_001568-T1
OG0000256	XANPARI20_002747-T1	XANPAGTX0501_001533-T2, XANPAGTX0501_001533-T1
OG0000257	XANPARI20_002797-T1	XANPAGTX0501_001471-T2, XANPAGTX0501_001471-T1
OG0000258	XANPARI20_002866-T1	XANPAGTX0501_001390-T1, XANPAGTX0501_001390-T3, XANPAGTX0501_001390-T2
OG0000259	XANPARI20_002869-T1	XANPAGTX0501_001386-T1
OG0000260	XANPARI20_002922-T1	XANPAGTX0501_001328-T1, XANPAGTX0501_001328-T2
OG0000261	XANPARI20_002566-T1, XANPARI20_002931-T1	XANPAGTX0501_001318-T1
OG0000262	XANPARI20_002948-T1	XANPAGTX0501_001295-T1, XANPAGTX0501_001294-T1
OG0000263	XANPARI20_002980-T1	XANPAGTX0501_001260-T2, XANPAGTX0501_001260-T1
OG0000264	XANPARI20_009109-T1	XANPAGTX0501_008312-T1
OG0000265	XANPARI20_002988-T1	XANPAGTX0501_001251-T3, XANPAGTX0501_001251-T2, XANPAGTX0501_001251-T1
OG0000266	XANPARI20_003031-T1	XANPAGTX0501_001208-T2, XANPAGTX0501_001208-T1
OG0000267	XANPARI20_005881-T1	XANPAGTX0501_006281-T1, XANPAGTX0501_005484-T1
OG0000268	XANPARI20_007761-T1	XANPAGTX0501_006845-T1, XANPAGTX0501_006844-T1
OG0000269	XANPARI20_007567-T1	XANPAGTX0501_007070-T1, XANPAGTX0501_007070-T2
OG0000270	XANPARI20_007436-T1	XANPAGTX0501_010223-T1, XANPAGTX0501_007243-T1, XANPAGTX0501_010224-T1
OG0000271	XANPARI20_007768-T1, XANPARI20_006768-T1	XANPAGTX0501_000951-T1
OG0000272	XANPARI20_007878-T1	XANPAGTX0501_000816-T1
OG0000273	XANPARI20_007971-T1, XANPARI20_007970-T1	XANPAGTX0501_000710-T1
OG0000274	XANPARI20_008007-T1	XANPAGTX0501_000668-T1
OG0000275	XANPARI20_008029-T1	XANPAGTX0501_000637-T1
OG0000276	XANPARI20_008033-T1	XANPAGTX0501_000633-T1, XANPAGTX0501_000632-T1
OG0000277	XANPARI20_008092-T1	XANPAGTX0501_000564-T1
OG0000277	XANPARI20_008091-T1	XANPAGTX0501_000565-T1
OG0000278	XANPARI20_008168-T1, XANPARI20_006292-T1	XANPAGTX0501_000474-T2, XANPAGTX0501_000474-T1
OG0000279	XANPARI20_006332-T1, XANPARI20_008205-T1	XANPAGTX0501_000429-T1
OG0000280	XANPARI20_006334-T1, XANPARI20_008207-T1	XANPAGTX0501_000427-T1
OG0000281	XANPARI20_006347-T1	XANPAGTX0501_000415-T1, XANPAGTX0501_000414-T1
OG0000283	XANPARI20_006416-T1	XANPAGTX0501_000342-T1, XANPAGTX0501_000342-T2
OG0000284	XANPARI20_006426-T1	XANPAGTX0501_000331-T1, XANPAGTX0501_000331-T2, XANPAGTX0501_000331-T3
OG0000285	XANPARI20_006440-T1	XANPAGTX0501_000318-T1
OG0000286	XANPARI20_006464-T1	XANPAGTX0501_000291-T2, XANPAGTX0501_000291-T1
OG0000287	XANPARI20_006518-T1	XANPAGTX0501_000235-T1, XANPAGTX0501_000235-T2
OG0000288	XANPARI20_006614-T1	XANPAGTX0501_000122-T1, XANPAGTX0501_000122-T2
OG0000289	XANPARI20_006701-T1	XANPAGTX0501_000021-T1
OG0000289	XANPARI20_006838-T1	XANPAGTX0501_001950-T1
OG0000290	XANPARI20_006143-T1	XANPAGTX0501_005196-T1
OG0000291	XANPARI20_006826-T1	XANPAGTX0501_000007-T2
OG0000291	XANPARI20_006713-T1	XANPAGTX0501_000007-T1
OG0000292	XANPARI20_006822-T1, XANPARI20_006717-T1	XANPAGTX0501_000003-T1, XANPAGTX0501_009954-T1
OG0000293	XANPARI20_006821-T1, XANPARI20_006718-T1	XANPAGTX0501_009953-T1, XANPAGTX0501_000002-T1
OG0000294	XANPARI20_006820-T1, XANPARI20_006719-T1	XANPAGTX0501_009952-T1, XANPAGTX0501_000001-T1
OG0000295	XANPARI20_006806-T1, XANPARI20_006733-T1, XANPARI20_006805-T1	XANPAGTX0501_009936-T1
OG0000296	XANPARI20_008837-T1	XANPAGTX0501_010721-T1, XANPAGTX0501_010332-T1, XANPAGTX0501_009932-T1
OG0000297	XANPARI20_006800-T1	XANPAGTX0501_009927-T1
OG0000298	XANPARI20_002579-T1, XANPARI20_000715-T1	XANPAGTX0501_002431-T1
OG0000299	XANPARI20_000705-T1	XANPAGTX0501_002420-T1
OG0000299	XANPARI20_000706-T1	XANPAGTX0501_002422-T1
OG0000300	XANPARI20_008633-T1	XANPAGTX0501_001858-T1, XANPAGTX0501_001857-T1
OG0000301	XANPARI20_000616-T1	XANPAGTX0501_002325-T2, XANPAGTX0501_002325-T1
OG0000302	XANPARI20_000602-T1	XANPAGTX0501_002310-T1
OG0000303	XANPARI20_000587-T1	XANPAGTX0501_002294-T2, XANPAGTX0501_002294-T3, XANPAGTX0501_002294-T1
OG0000304	XANPARI20_000548-T1	XANPAGTX0501_002249-T1
OG0000305	XANPARI20_000536-T1	XANPAGTX0501_002233-T1, XANPAGTX0501_002233-T2
OG0000306	XANPARI20_000513-T1	XANPAGTX0501_002206-T1
OG0000307	XANPARI20_000509-T1	XANPAGTX0501_002202-T1, XANPAGTX0501_002202-T2
OG0000308	XANPARI20_000473-T1	XANPAGTX0501_002160-T1, XANPAGTX0501_002159-T1
OG0000309	XANPARI20_008579-T1	XANPAGTX0501_001925-T1, XANPAGTX0501_001925-T2, XANPAGTX0501_003341-T1
OG0000310	XANPARI20_008592-T1	XANPAGTX0501_001909-T1, XANPAGTX0501_001907-T1
OG0000311	XANPARI20_008604-T1	XANPAGTX0501_001893-T1
OG0000311	XANPARI20_001900-T1	XANPAGTX0501_002456-T1
OG0000312	XANPARI20_008666-T1	XANPAGTX0501_001820-T1, XANPAGTX0501_001820-T2
OG0000313	XANPARI20_008677-T1	XANPAGTX0501_001809-T2, XANPAGTX0501_001809-T1
OG0000314	XANPARI20_008683-T1	XANPAGTX0501_001800-T2, XANPAGTX0501_001800-T1
OG0000315	XANPARI20_008693-T1	XANPAGTX0501_001789-T1, XANPAGTX0501_001789-T2
OG0000316	XANPARI20_008787-T1	XANPAGTX0501_010233-T1
OG0000316	XANPARI20_008745-T1	XANPAGTX0501_001727-T1
OG0000317	XANPARI20_003185-T1	XANPAGTX0501_005740-T1
OG0000318	XANPARI20_008824-T1, XANPARI20_008825-T1	XANPAGTX0501_010314-T1
OG0000319	XANPARI20_005606-T1	XANPAGTX0501_010479-T1, XANPAGTX0501_007334-T1
OG0000320	XANPARI20_005547-T1	XANPAGTX0501_007404-T1, XANPAGTX0501_007405-T1
OG0000321	XANPARI20_005474-T1	XANPAGTX0501_007487-T1, XANPAGTX0501_007487-T2
OG0000322	XANPARI20_005345-T1	XANPAGTX0501_007641-T1
OG0000323	XANPARI20_005341-T1	XANPAGTX0501_007647-T1
OG0000324	XANPARI20_005331-T1	XANPAGTX0501_007661-T2, XANPAGTX0501_007661-T1
OG0000325	XANPARI20_005275-T1	XANPAGTX0501_008237-T1, XANPAGTX0501_008237-T2, XANPAGTX0501_008237-T3
OG0000326	XANPARI20_005274-T1	XANPAGTX0501_008236-T1
OG0000327	XANPARI20_005246-T1	XANPAGTX0501_008208-T1, XANPAGTX0501_008207-T1
OG0000328	XANPARI20_005209-T1	XANPAGTX0501_008168-T2, XANPAGTX0501_008168-T1
OG0000329	XANPARI20_005192-T1	XANPAGTX0501_008150-T2, XANPAGTX0501_008150-T1
OG0000330	XANPARI20_005167-T1	XANPAGTX0501_008123-T1
OG0000331	XANPARI20_005140-T1	XANPAGTX0501_008092-T2, XANPAGTX0501_008092-T1, XANPAGTX0501_008092-T3
OG0000332	XANPARI20_005122-T1	XANPAGTX0501_008072-T2, XANPAGTX0501_008072-T1
OG0000333	XANPARI20_007331-T1	XANPAGTX0501_010468-T1
OG0000334	XANPARI20_006984-T1	XANPAGTX0501_004323-T1, XANPAGTX0501_004323-T3, XANPAGTX0501_004323-T2
OG0000335	XANPARI20_006994-T1	XANPAGTX0501_004311-T1
OG0000336	XANPARI20_006998-T1	XANPAGTX0501_004305-T1
OG0000337	XANPARI20_007003-T1	XANPAGTX0501_004300-T1
OG0000338	XANPARI20_007058-T1	XANPAGTX0501_004238-T1, XANPAGTX0501_004238-T3, XANPAGTX0501_004238-T2
OG0000339	XANPARI20_007080-T1	XANPAGTX0501_004214-T2, XANPAGTX0501_004214-T1
OG0000340	XANPARI20_007100-T1	XANPAGTX0501_004192-T1
OG0000341	XANPARI20_007119-T1	XANPAGTX0501_004171-T1
OG0000342	XANPARI20_007201-T1	XANPAGTX0501_004071-T1, XANPAGTX0501_004071-T2
OG0000343	XANPARI20_007258-T1	XANPAGTX0501_004009-T3, XANPAGTX0501_004009-T1, XANPAGTX0501_004009-T2
OG0000344	XANPARI20_004945-T1	XANPAGTX0501_010715-T1
OG0000345	XANPARI20_003409-T1	XANPAGTX0501_005996-T1
OG0000347	XANPARI20_007590-T1	XANPAGTX0501_010704-T1
OG0000348	XANPARI20_005801-T1	XANPAGTX0501_005584-T1
OG0000349	XANPARI20_005844-T1	XANPAGTX0501_005530-T1, XANPAGTX0501_005532-T1, XANPAGTX0501_005531-T1
OG0000350	XANPARI20_005884-T1	XANPAGTX0501_005481-T2, XANPAGTX0501_005481-T1
OG0000351	XANPARI20_005961-T1	XANPAGTX0501_005387-T1
OG0000352	XANPARI20_005987-T1	XANPAGTX0501_005360-T1, XANPAGTX0501_000977-T1, XANPAGTX0501_009773-T1
OG0000353	XANPARI20_006031-T1	XANPAGTX0501_005305-T2, XANPAGTX0501_005305-T1
OG0000354	XANPARI20_006043-T1	XANPAGTX0501_005289-T2, XANPAGTX0501_005289-T1
OG0000355	XANPARI20_006120-T1	XANPAGTX0501_005221-T1
OG0000356	XANPARI20_006121-T1	XANPAGTX0501_005219-T1, XANPAGTX0501_005220-T1
OG0000357	XANPARI20_006175-T1	XANPAGTX0501_005157-T1
OG0000358	XANPARI20_006189-T1	XANPAGTX0501_005142-T2
OG0000359	XANPARI20_006227-T1	XANPAGTX0501_010354-T1, XANPAGTX0501_010355-T1, XANPAGTX0501_005173-T1
OG0000360	XANPARI20_006243-T1	XANPAGTX0501_010375-T1, XANPAGTX0501_010375-T2
OG0000361	XANPARI20_006265-T1	XANPAGTX0501_010398-T1, XANPAGTX0501_010399-T1
OG0000362	XANPARI20_006277-T1	XANPAGTX0501_010727-T1
OG0000363	XANPARI20_003182-T1	XANPAGTX0501_005737-T1
OG0000364	XANPARI20_002482-T1	XANPAGTX0501_010585-T1, XANPAGTX0501_010586-T1
OG0000365	XANPARI20_002449-T1	XANPAGTX0501_010577-T1
OG0000365	XANPARI20_002337-T1	XANPAGTX0501_010564-T1
OG0000366	XANPARI20_002445-T1	XANPAGTX0501_010569-T2, XANPAGTX0501_010569-T1, XANPAGTX0501_003834-T1
OG0000367	XANPARI20_002437-T1	XANPAGTX0501_003824-T1
OG0000368	XANPARI20_002396-T1	XANPAGTX0501_003780-T2, XANPAGTX0501_003780-T1
OG0000369	XANPARI20_002393-T1	XANPAGTX0501_003776-T2, XANPAGTX0501_003776-T1
OG0000370	XANPARI20_002391-T1	XANPAGTX0501_003775-T2
OG0000371	XANPARI20_002388-T1	XANPAGTX0501_003772-T1, XANPAGTX0501_003772-T2
OG0000372	XANPARI20_002334-T1	XANPAGTX0501_003711-T1, XANPAGTX0501_003711-T2
OG0000373	XANPARI20_002332-T1	XANPAGTX0501_003709-T2, XANPAGTX0501_003709-T1
OG0000374	XANPARI20_002184-T1	XANPAGTX0501_003546-T1
OG0000375	XANPARI20_002058-T1	XANPAGTX0501_003396-T1
OG0000376	XANPARI20_002007-T1	XANPAGTX0501_003337-T2, XANPAGTX0501_003337-T1
OG0000377	XANPARI20_001996-T1	XANPAGTX0501_003322-T2, XANPAGTX0501_003322-T1
OG0000378	XANPARI20_005025-T1	XANPAGTX0501_006294-T1
OG0000379	XANPARI20_004635-T1	XANPAGTX0501_006733-T1, XANPAGTX0501_006733-T3, XANPAGTX0501_006733-T2
OG0000380	XANPARI20_004639-T1	XANPAGTX0501_006728-T3, XANPAGTX0501_006728-T1, XANPAGTX0501_006728-T2
OG0000381	XANPARI20_004693-T1	XANPAGTX0501_006666-T1, XANPAGTX0501_006665-T1
OG0000382	XANPARI20_004712-T1, XANPARI20_004711-T1	XANPAGTX0501_006647-T2, XANPAGTX0501_006647-T1
OG0000383	XANPARI20_004844-T1	XANPAGTX0501_006499-T1
OG0000384	XANPARI20_004902-T1	XANPAGTX0501_006434-T1
OG0000385	XANPARI20_004973-T1	XANPAGTX0501_006354-T1
OG0000386	XANPARI20_005027-T1	XANPAGTX0501_010443-T1, XANPAGTX0501_006292-T1, XANPAGTX0501_010714-T1
OG0000387	XANPARI20_005707-T1	XANPAGTX0501_007913-T1, XANPAGTX0501_007912-T1
OG0000388	XANPARI20_008493-T1	XANPAGTX0501_000998-T1
OG0000389	XANPARI20_008402-T1	XANPAGTX0501_007732-T1, XANPAGTX0501_007732-T2
OG0000390	XANPARI20_008387-T1	XANPAGTX0501_007717-T1
OG0000391	XANPARI20_008352-T1, XANPARI20_008353-T1	XANPAGTX0501_008720-T1
OG0000392	XANPARI20_008298-T1	XANPAGTX0501_008785-T1, XANPAGTX0501_008785-T3, XANPAGTX0501_008785-T2
OG0000393	XANPARI20_005962-T1	XANPAGTX0501_005386-T1
OG0000395	XANPARI20_003706-T1	XANPAGTX0501_008670-T1
OG0000396	XANPARI20_003603-T1	XANPAGTX0501_006230-T1, XANPAGTX0501_006229-T1
OG0000397	XANPARI20_003588-T1	XANPAGTX0501_006213-T1, XANPAGTX0501_006212-T1
OG0000398	XANPARI20_003567-T1	XANPAGTX0501_006185-T1
OG0000399	XANPARI20_003563-T1	XANPAGTX0501_006180-T2, XANPAGTX0501_006180-T3, XANPAGTX0501_006180-T1
OG0000400	XANPARI20_003554-T1, XANPARI20_003555-T1	XANPAGTX0501_006172-T1
OG0000401	XANPARI20_003543-T1	XANPAGTX0501_006160-T2, XANPAGTX0501_006160-T1
OG0000402	XANPARI20_007369-T1, XANPARI20_003511-T1, XANPARI20_007370-T1	XANPAGTX0501_006122-T1
OG0000403	XANPARI20_003456-T1	XANPAGTX0501_006055-T1
OG0000404	XANPARI20_003422-T1	XANPAGTX0501_006009-T1
OG0000405	XANPARI20_003410-T1	XANPAGTX0501_005997-T1
OG0000406	XANPARI20_003290-T1	XANPAGTX0501_005860-T1
OG0000407	XANPARI20_003287-T1	XANPAGTX0501_005856-T1
OG0000408	XANPARI20_003197-T1	XANPAGTX0501_005754-T1, XANPAGTX0501_005753-T1
OG0000409	XANPARI20_003195-T1	XANPAGTX0501_007351-T1, XANPAGTX0501_007352-T1, XANPAGTX0501_005751-T1
OG0000410	XANPARI20_004335-T1	XANPAGTX0501_009481-T1
OG0000411	XANPARI20_002577-T1, XANPARI20_004470-T1	XANPAGTX0501_009039-T1
OG0000412	XANPARI20_004466-T1	XANPAGTX0501_009034-T1
OG0000413	XANPARI20_004360-T1	XANPAGTX0501_008905-T2, XANPAGTX0501_008905-T1
OG0000414	XANPARI20_004350-T1	XANPAGTX0501_008890-T1, XANPAGTX0501_008891-T1
OG0000415	XANPARI20_004316-T1	XANPAGTX0501_009463-T2, XANPAGTX0501_009463-T1
OG0000416	XANPARI20_006443-T1	XANPAGTX0501_000315-T1
OG0000417	XANPARI20_004286-T1, XANPARI20_003882-T1, XANPARI20_003883-T1	XANPAGTX0501_009426-T1
OG0000418	XANPARI20_004266-T1	XANPAGTX0501_009404-T1
OG0000419	XANPARI20_004261-T1	XANPAGTX0501_009397-T1
OG0000420	XANPARI20_004245-T1, XANPARI20_004244-T1	XANPAGTX0501_009378-T1
OG0000421	XANPARI20_004182-T1	XANPAGTX0501_010154-T1, XANPAGTX0501_010154-T2
OG0000422	XANPARI20_004126-T1, XANPARI20_006773-T1	XANPAGTX0501_010406-T1, XANPAGTX0501_010406-T2
OG0000423	XANPARI20_003670-T1	XANPAGTX0501_005641-T1, XANPAGTX0501_008707-T1
OG0000424	XANPARI20_003695-T1	XANPAGTX0501_008679-T2, XANPAGTX0501_008679-T1
OG0000425	XANPARI20_003747-T1	XANPAGTX0501_008626-T1, XANPAGTX0501_008625-T1
OG0000426	XANPARI20_003750-T1	XANPAGTX0501_008621-T2, XANPAGTX0501_008621-T1, XANPAGTX0501_008621-T3
OG0000427	XANPARI20_003765-T1	XANPAGTX0501_008604-T1
OG0000428	XANPARI20_003847-T1	XANPAGTX0501_008515-T2, XANPAGTX0501_008515-T1
OG0000429	XANPARI20_003874-T1, XANPARI20_003894-T1	XANPAGTX0501_010035-T1
OG0000430	XANPARI20_003902-T1	XANPAGTX0501_010043-T1
OG0000431	XANPARI20_003908-T1	XANPAGTX0501_010050-T3, XANPAGTX0501_010050-T2, XANPAGTX0501_010050-T1
OG0000432	XANPARI20_003929-T1	XANPAGTX0501_010073-T3, XANPAGTX0501_010073-T2, XANPAGTX0501_010073-T1
OG0000433	XANPARI20_003945-T1	XANPAGTX0501_005097-T1, XANPAGTX0501_000990-T1, XANPAGTX0501_010093-T1
OG0000434	XANPARI20_003947-T1, XANPARI20_007392-T1	XANPAGTX0501_010097-T1
OG0000435	XANPARI20_003983-T1	XANPAGTX0501_009083-T1, XANPAGTX0501_009084-T1
OG0000436	XANPARI20_004080-T1	XANPAGTX0501_009204-T1, XANPAGTX0501_009194-T1, XANPAGTX0501_009203-T1
OG0000437	XANPARI20_004092-T1, XANPARI20_003884-T1, XANPARI20_005038-T1	XANPAGTX0501_010684-T1
OG0000438	XANPARI20_009074-T1	XANPAGTX0501_008352-T1
OG0000439	XANPARI20_000291-T1	XANPAGTX0501_009699-T1, XANPAGTX0501_010344-T1, XANPAGTX0501_010345-T1
OG0000440	XANPARI20_000228-T1	XANPAGTX0501_009774-T1
OG0000440	XANPARI20_000227-T1	XANPAGTX0501_009775-T1
OG0000441	XANPARI20_000155-T1	XANPAGTX0501_009490-T1, XANPAGTX0501_009490-T3, XANPAGTX0501_009490-T2
OG0000442	XANPARI20_000033-T1	XANPAGTX0501_009810-T2, XANPAGTX0501_009810-T1
OG0000443	XANPARI20_003131-T1	XANPAGTX0501_008275-T1, XANPAGTX0501_007348-T1, XANPAGTX0501_008275-T2
OG0000444	XANPARI20_003136-T1	XANPAGTX0501_008281-T1
OG0000444	XANPARI20_009139-T1	XANPAGTX0501_009883-T1
OG0000445	XANPARI20_009127-T1	XANPAGTX0501_008294-T1
OG0000446	XANPARI20_003148-T1, XANPARI20_009126-T1	XANPAGTX0501_008295-T2, XANPAGTX0501_008295-T1
OG0000447	XANPARI20_003155-T1, XANPARI20_009119-T1	XANPAGTX0501_005491-T1, XANPAGTX0501_008303-T1
OG0000448	XANPARI20_009105-T1	XANPAGTX0501_008318-T3, XANPAGTX0501_008318-T1, XANPAGTX0501_008318-T2
OG0000449	XANPARI20_009101-T1	XANPAGTX0501_008323-T1, XANPAGTX0501_004992-T1
OG0000450	XANPARI20_009076-T1	XANPAGTX0501_000989-T1, XANPAGTX0501_005100-T1, XANPAGTX0501_008350-T1
OG0000451	XANPARI20_009072-T1	XANPAGTX0501_008353-T3, XANPAGTX0501_008353-T2, XANPAGTX0501_008353-T1
OG0000452	XANPARI20_009060-T1	XANPAGTX0501_008372-T2, XANPAGTX0501_008372-T3, XANPAGTX0501_008372-T1
OG0000453	XANPARI20_009049-T1	XANPAGTX0501_008384-T1, XANPAGTX0501_008384-T2
OG0000454	XANPARI20_009021-T1	XANPAGTX0501_008413-T1
OG0000455	XANPARI20_008985-T1	XANPAGTX0501_008448-T2, XANPAGTX0501_008448-T1
OG0000457	XANPARI20_005695-T1	XANPAGTX0501_010653-T1
OG0000458	XANPARI20_008602-T1	XANPAGTX0501_001895-T1
OG0000458	XANPARI20_006014-T1	XANPAGTX0501_005325-T1
OG0000459	XANPARI20_001905-T1, XANPARI20_002514-T1	XANPAGTX0501_002451-T1
OG0000461	XANPARI20_001885-T1	XANPAGTX0501_002480-T2, XANPAGTX0501_002480-T1
OG0000462	XANPARI20_001881-T1	XANPAGTX0501_002484-T1, XANPAGTX0501_002484-T2
OG0000463	XANPARI20_001869-T1	XANPAGTX0501_002497-T1
OG0000464	XANPARI20_001855-T1	XANPAGTX0501_002512-T1, XANPAGTX0501_002512-T2
OG0000465	XANPARI20_001850-T1	XANPAGTX0501_002518-T2, XANPAGTX0501_002518-T1
OG0000466	XANPARI20_001848-T1	XANPAGTX0501_002521-T1, XANPAGTX0501_002521-T2
OG0000467	XANPARI20_001836-T1	XANPAGTX0501_002535-T1
OG0000468	XANPARI20_001819-T1	XANPAGTX0501_002553-T1
OG0000469	XANPARI20_001810-T1	XANPAGTX0501_003840-T1, XANPAGTX0501_002562-T1
OG0000470	XANPARI20_001808-T1	XANPAGTX0501_002566-T1
OG0000471	XANPARI20_001793-T1	XANPAGTX0501_002583-T1, XANPAGTX0501_002584-T1
OG0000472	XANPARI20_001773-T1	XANPAGTX0501_002605-T2, XANPAGTX0501_002605-T1
OG0000473	XANPARI20_001770-T1	XANPAGTX0501_002608-T1, XANPAGTX0501_002609-T1
OG0000474	XANPARI20_001705-T1	XANPAGTX0501_002685-T1
OG0000475	XANPARI20_001681-T1	XANPAGTX0501_002716-T1
OG0000476	XANPARI20_001660-T1	XANPAGTX0501_002743-T1
OG0000477	XANPARI20_009069-T1	XANPAGTX0501_004019-T1
OG0000478	XANPARI20_001603-T1	XANPAGTX0501_002808-T1
OG0000479	XANPARI20_001586-T1	XANPAGTX0501_002829-T1
OG0000480	XANPARI20_001579-T1	XANPAGTX0501_002838-T1
OG0000481	XANPARI20_001550-T1	XANPAGTX0501_002870-T1, XANPAGTX0501_007649-T1
OG0000482	XANPARI20_001545-T1	XANPAGTX0501_002875-T2, XANPAGTX0501_002875-T1
OG0000483	XANPARI20_001544-T1	XANPAGTX0501_002876-T1, XANPAGTX0501_002876-T2
