query	subject	pid	taxid	phylum	class	order	species
XANPARI20_008745-T1	SLM38367.1	64.567	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPARI20_008745-T1	SLM38367.1	54.955	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPARI20_008745-T1	OSS47259.1	52.663	105696	Ascomycota	Dothideomycetes	Pleosporales	Epicoccum nigrum
XANPARI20_008745-T1	OSS47259.1	50	105696	Ascomycota	Dothideomycetes	Pleosporales	Epicoccum nigrum
XANPARI20_008745-T1	OSS47259.1	55.629	105696	Ascomycota	Dothideomycetes	Pleosporales	Epicoccum nigrum
XANPARI20_008745-T1	OSS47259.1	52.98	105696	Ascomycota	Dothideomycetes	Pleosporales	Epicoccum nigrum
XANPARI20_008745-T1	OSS47259.1	51.825	105696	Ascomycota	Dothideomycetes	Pleosporales	Epicoccum nigrum
XANPARI20_008745-T1	OSS47259.1	61.165	105696	Ascomycota	Dothideomycetes	Pleosporales	Epicoccum nigrum
XANPARI20_008745-T1	OSS47259.1	60.294	105696	Ascomycota	Dothideomycetes	Pleosporales	Epicoccum nigrum
XANPARI20_008745-T1	OSS47259.1	46.575	105696	Ascomycota	Dothideomycetes	Pleosporales	Epicoccum nigrum
XANPARI20_008745-T1	SLM38707.1	69.231	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPARI20_008745-T1	SLM38707.1	79.63	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPARI20_008745-T1	SLM38045.1	63.566	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPARI20_008745-T1	SLM38045.1	55.556	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPARI20_008745-T1	SLM36262.1	56.944	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPARI20_008745-T1	SLM36262.1	66.102	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPARI20_008745-T1	SLM36262.1	74.545	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPARI20_008745-T1	PZC91926.1	54.967	45151	Ascomycota	Dothideomycetes	Pleosporales	Pyrenophora tritici-repentis
XANPARI20_008745-T1	PZC91926.1	60.63	45151	Ascomycota	Dothideomycetes	Pleosporales	Pyrenophora tritici-repentis
XANPARI20_008745-T1	PZC91926.1	52.941	45151	Ascomycota	Dothideomycetes	Pleosporales	Pyrenophora tritici-repentis
XANPARI20_008745-T1	PZC91926.1	54.545	45151	Ascomycota	Dothideomycetes	Pleosporales	Pyrenophora tritici-repentis
XANPARI20_008745-T1	KAI0570476.1	54.967	45151	Ascomycota	Dothideomycetes	Pleosporales	Pyrenophora tritici-repentis
XANPARI20_008745-T1	KAI0570476.1	60.63	45151	Ascomycota	Dothideomycetes	Pleosporales	Pyrenophora tritici-repentis
XANPARI20_008745-T1	KAI0570476.1	52.941	45151	Ascomycota	Dothideomycetes	Pleosporales	Pyrenophora tritici-repentis
XANPARI20_008745-T1	KAI0570476.1	54.545	45151	Ascomycota	Dothideomycetes	Pleosporales	Pyrenophora tritici-repentis
XANPARI20_008745-T1	KAI4090512.1	56.954	2903223	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistes peruensis
XANPARI20_008745-T1	KAI4090512.1	48	2903223	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistes peruensis
XANPARI20_008745-T1	KAI4090512.1	57.5	2903223	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistes peruensis
XANPARI20_008745-T1	KAI4090512.1	48.101	2903223	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistes peruensis
XANPARI20_008745-T1	SLM37706.1	63.566	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPARI20_008745-T1	SLM37706.1	55.556	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPARI20_008745-T1	MCJ1460237.1	58	NA	NA	NA	NA	NA
XANPARI20_008745-T1	MCJ1460237.1	51.786	NA	NA	NA	NA	NA
XANPARI20_008745-T1	MCJ1460237.1	52.381	NA	NA	NA	NA	NA
XANPARI20_008745-T1	MCJ1460237.1	62.963	NA	NA	NA	NA	NA
XANPARI20_008745-T1	MCJ1460237.1	55.556	NA	NA	NA	NA	NA
XANPARI20_008745-T1	MCJ1460237.1	65.152	NA	NA	NA	NA	NA
XANPARI20_008745-T1	SLM38027.1	66.667	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPARI20_008745-T1	SLM38027.1	52.976	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPARI20_008745-T1	SLM38027.1	52.258	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPARI20_008745-T1	SLM38027.1	55.405	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPARI20_008745-T1	XP_056837237.1	46.847	94218	Ascomycota	Eurotiomycetes	Eurotiales	Penicillium lagena
XANPARI20_008745-T1	XP_056837237.1	49.375	94218	Ascomycota	Eurotiomycetes	Eurotiales	Penicillium lagena
XANPARI20_008745-T1	XP_056837237.1	52.206	94218	Ascomycota	Eurotiomycetes	Eurotiales	Penicillium lagena
XANPARI20_008745-T1	XP_056837237.1	48.344	94218	Ascomycota	Eurotiomycetes	Eurotiales	Penicillium lagena
XANPARI20_008745-T1	XP_056837237.1	45.342	94218	Ascomycota	Eurotiomycetes	Eurotiales	Penicillium lagena
XANPARI20_008745-T1	XP_056837237.1	55.118	94218	Ascomycota	Eurotiomycetes	Eurotiales	Penicillium lagena
XANPARI20_008745-T1	XP_056837237.1	39.269	94218	Ascomycota	Eurotiomycetes	Eurotiales	Penicillium lagena
XANPARI20_008745-T1	XP_056837237.1	54.464	94218	Ascomycota	Eurotiomycetes	Eurotiales	Penicillium lagena
XANPARI20_008745-T1	XP_056837237.1	51.546	94218	Ascomycota	Eurotiomycetes	Eurotiales	Penicillium lagena
XANPARI20_008745-T1	SLM38628.1	56.944	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPARI20_008745-T1	SLM38628.1	66.102	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPARI20_008745-T1	SLM38628.1	65.079	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPARI20_008745-T1	XP_066707693.1	52.349	2905665	Ascomycota	Sordariomycetes	Amphisphaeriales	Apiospora phragmitis
XANPARI20_008745-T1	XP_066707693.1	50.968	2905665	Ascomycota	Sordariomycetes	Amphisphaeriales	Apiospora phragmitis
XANPARI20_008745-T1	XP_066707693.1	48.466	2905665	Ascomycota	Sordariomycetes	Amphisphaeriales	Apiospora phragmitis
XANPARI20_008745-T1	XP_066707693.1	59.677	2905665	Ascomycota	Sordariomycetes	Amphisphaeriales	Apiospora phragmitis
XANPARI20_008745-T1	XP_066707693.1	51.389	2905665	Ascomycota	Sordariomycetes	Amphisphaeriales	Apiospora phragmitis
XANPARI20_008745-T1	SLM37389.1	58.333	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPARI20_008745-T1	SLM37389.1	65	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPARI20_008745-T1	SLM37230.1	60.584	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPARI20_008745-T1	SLM37230.1	63.359	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPARI20_008745-T1	SLM37230.1	57.746	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPARI20_008745-T1	SLM37230.1	68.831	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPARI20_008745-T1	SLM37230.1	69.565	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPARI20_008745-T1	SLM37230.1	66.667	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPARI20_008745-T1	KAI0570039.1	55.705	45151	Ascomycota	Dothideomycetes	Pleosporales	Pyrenophora tritici-repentis
XANPARI20_008745-T1	KAI0570039.1	55.629	45151	Ascomycota	Dothideomycetes	Pleosporales	Pyrenophora tritici-repentis
XANPARI20_008745-T1	KAI0570039.1	58.394	45151	Ascomycota	Dothideomycetes	Pleosporales	Pyrenophora tritici-repentis
XANPARI20_008745-T1	KAI0570039.1	45.729	45151	Ascomycota	Dothideomycetes	Pleosporales	Pyrenophora tritici-repentis
XANPARI20_008745-T1	KAI0570039.1	52.318	45151	Ascomycota	Dothideomycetes	Pleosporales	Pyrenophora tritici-repentis
XANPARI20_008745-T1	KAI0570039.1	56.693	45151	Ascomycota	Dothideomycetes	Pleosporales	Pyrenophora tritici-repentis
XANPARI20_008745-T1	KAI0570039.1	59.664	45151	Ascomycota	Dothideomycetes	Pleosporales	Pyrenophora tritici-repentis
XANPARI20_008745-T1	KAI0570039.1	55.963	45151	Ascomycota	Dothideomycetes	Pleosporales	Pyrenophora tritici-repentis
XANPARI20_008745-T1	KAI0570039.1	58.442	45151	Ascomycota	Dothideomycetes	Pleosporales	Pyrenophora tritici-repentis
XANPARI20_008745-T1	KAI0570039.1	60.377	45151	Ascomycota	Dothideomycetes	Pleosporales	Pyrenophora tritici-repentis
XANPARI20_008745-T1	KAK0507602.1	53.125	184061	Ascomycota	Lecanoromycetes	Lecanorales	Cladonia borealis
XANPARI20_008745-T1	KAK0507602.1	52.083	184061	Ascomycota	Lecanoromycetes	Lecanorales	Cladonia borealis
XANPARI20_008745-T1	KAK0507602.1	62.5	184061	Ascomycota	Lecanoromycetes	Lecanorales	Cladonia borealis
XANPARI20_008745-T1	KAK0507602.1	51.656	184061	Ascomycota	Lecanoromycetes	Lecanorales	Cladonia borealis
XANPARI20_008745-T1	KAK0507602.1	49.231	184061	Ascomycota	Lecanoromycetes	Lecanorales	Cladonia borealis
XANPARI20_008745-T1	KAK0507602.1	66.176	184061	Ascomycota	Lecanoromycetes	Lecanorales	Cladonia borealis
XANPARI20_008745-T1	KAK0507602.1	46.939	184061	Ascomycota	Lecanoromycetes	Lecanorales	Cladonia borealis
XANPARI20_008745-T1	SLM37912.1	55.128	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPARI20_008745-T1	SLM37912.1	64.8	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPARI20_008745-T1	SLM37912.1	66.667	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPARI20_008745-T1	KAI1673449.1	55.629	45151	Ascomycota	Dothideomycetes	Pleosporales	Pyrenophora tritici-repentis
XANPARI20_008745-T1	KAI1673449.1	53.02	45151	Ascomycota	Dothideomycetes	Pleosporales	Pyrenophora tritici-repentis
XANPARI20_008745-T1	KAI1673449.1	56.716	45151	Ascomycota	Dothideomycetes	Pleosporales	Pyrenophora tritici-repentis
XANPARI20_008745-T1	KAI1673449.1	53.02	45151	Ascomycota	Dothideomycetes	Pleosporales	Pyrenophora tritici-repentis
XANPARI20_008745-T1	KAI1673449.1	46.023	45151	Ascomycota	Dothideomycetes	Pleosporales	Pyrenophora tritici-repentis
XANPARI20_008745-T1	KAI1673449.1	51.656	45151	Ascomycota	Dothideomycetes	Pleosporales	Pyrenophora tritici-repentis
XANPARI20_008745-T1	KAI1673449.1	52.857	45151	Ascomycota	Dothideomycetes	Pleosporales	Pyrenophora tritici-repentis
XANPARI20_008745-T1	KAI1673449.1	60.163	45151	Ascomycota	Dothideomycetes	Pleosporales	Pyrenophora tritici-repentis
XANPARI20_008745-T1	KAI1673449.1	45.775	45151	Ascomycota	Dothideomycetes	Pleosporales	Pyrenophora tritici-repentis
XANPARI20_008745-T1	KAI1673449.1	62.5	45151	Ascomycota	Dothideomycetes	Pleosporales	Pyrenophora tritici-repentis
XANPARI20_008745-T1	SLM38208.1	69.912	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPARI20_008745-T1	SLM38208.1	55.856	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPARI20_008745-T1	SLM38208.1	69.841	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPARI20_008745-T1	XP_060289214.1	51.656	1954250	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeria miniovina
XANPARI20_008745-T1	XP_060289214.1	61.864	1954250	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeria miniovina
XANPARI20_008745-T1	XP_060289214.1	46.923	1954250	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeria miniovina
XANPARI20_008745-T1	XP_060289214.1	67.241	1954250	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeria miniovina
XANPARI20_008745-T1	SLM36912.1	54.839	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPARI20_008745-T1	SLM36912.1	53.75	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPARI20_008745-T1	SLM36912.1	54.839	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPARI20_008745-T1	SLM36912.1	65	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPARI20_008745-T1	KAJ0286999.1	50.932	1215361	Ascomycota	Sordariomycetes	Glomerellales	Colletotrichum nupharicola
XANPARI20_008745-T1	KAJ0286999.1	60.833	1215361	Ascomycota	Sordariomycetes	Glomerellales	Colletotrichum nupharicola
XANPARI20_008745-T1	KAJ0286999.1	49.057	1215361	Ascomycota	Sordariomycetes	Glomerellales	Colletotrichum nupharicola
XANPARI20_008745-T1	KAJ0286999.1	56.489	1215361	Ascomycota	Sordariomycetes	Glomerellales	Colletotrichum nupharicola
XANPARI20_008745-T1	KAJ0286999.1	47.5	1215361	Ascomycota	Sordariomycetes	Glomerellales	Colletotrichum nupharicola
XANPARI20_008745-T1	KAJ0286999.1	47.205	1215361	Ascomycota	Sordariomycetes	Glomerellales	Colletotrichum nupharicola
XANPARI20_008745-T1	KAJ0286999.1	46.98	1215361	Ascomycota	Sordariomycetes	Glomerellales	Colletotrichum nupharicola
XANPARI20_008745-T1	SLM36386.1	65.833	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPARI20_008745-T1	SLM36386.1	53.846	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPARI20_008745-T1	KAK7700564.1	55.714	55169	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeria dothidea
XANPARI20_008745-T1	KAK7700564.1	47.5	55169	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeria dothidea
XANPARI20_008745-T1	KAK7700564.1	44.242	55169	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeria dothidea
XANPARI20_008745-T1	KAK7700564.1	47.222	55169	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeria dothidea
XANPARI20_008745-T1	KAK7700564.1	62.745	55169	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeria dothidea
XANPARI20_008745-T1	SLM37472.1	65.833	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPARI20_008745-T1	SLM37472.1	53.425	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPARI20_008745-T1	KAL1646788.1	56.291	749634	Ascomycota	Dothideomycetes	Pleosporales	Didymella pomorum
XANPARI20_008745-T1	KAL1646788.1	55.128	749634	Ascomycota	Dothideomycetes	Pleosporales	Didymella pomorum
XANPARI20_008745-T1	KAL1646788.1	54.967	749634	Ascomycota	Dothideomycetes	Pleosporales	Didymella pomorum
XANPARI20_008745-T1	KAL1646788.1	55.629	749634	Ascomycota	Dothideomycetes	Pleosporales	Didymella pomorum
XANPARI20_008745-T1	KAL1646788.1	54.305	749634	Ascomycota	Dothideomycetes	Pleosporales	Didymella pomorum
XANPARI20_008745-T1	KAL1646788.1	56.552	749634	Ascomycota	Dothideomycetes	Pleosporales	Didymella pomorum
XANPARI20_008745-T1	KAL1646788.1	61.345	749634	Ascomycota	Dothideomycetes	Pleosporales	Didymella pomorum
XANPARI20_008745-T1	KAL1646788.1	52.206	749634	Ascomycota	Dothideomycetes	Pleosporales	Didymella pomorum
XANPARI20_008745-T1	KAL1646788.1	61.765	749634	Ascomycota	Dothideomycetes	Pleosporales	Didymella pomorum
XANPARI20_008745-T1	KAL1646788.1	47.115	749634	Ascomycota	Dothideomycetes	Pleosporales	Didymella pomorum
XANPARI20_008745-T1	KAF4310787.1	56.291	55169	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeria dothidea
XANPARI20_008745-T1	KAF4310787.1	55.629	55169	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeria dothidea
XANPARI20_008745-T1	KAF4310787.1	55.629	55169	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeria dothidea
XANPARI20_008745-T1	KAF4310787.1	62.992	55169	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeria dothidea
XANPARI20_008745-T1	KAF4310787.1	52.318	55169	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeria dothidea
XANPARI20_008745-T1	KAF4310787.1	47.651	55169	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeria dothidea
XANPARI20_008745-T1	KAF4310787.1	47.02	55169	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeria dothidea
XANPARI20_008745-T1	KAF4310787.1	61.765	55169	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeria dothidea
XANPARI20_008745-T1	KAF4310787.1	41.722	55169	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeria dothidea
XANPARI20_008745-T1	SLM36297.1	55.629	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPARI20_008745-T1	SLM36297.1	55.705	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPARI20_008745-T1	SLM36297.1	51.852	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPARI20_008745-T1	SLM36297.1	58.915	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPARI20_008745-T1	SLM36297.1	60.484	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPARI20_008745-T1	SLM36297.1	43.689	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPARI20_008745-T1	KAK3176513.1	56.944	209136	Ascomycota	Lecanoromycetes	Lecanorales	Lepraria neglecta
XANPARI20_008745-T1	KAK3176513.1	56.849	209136	Ascomycota	Lecanoromycetes	Lecanorales	Lepraria neglecta
XANPARI20_008745-T1	KAK3176513.1	56.849	209136	Ascomycota	Lecanoromycetes	Lecanorales	Lepraria neglecta
XANPARI20_008745-T1	KAK3176513.1	52.469	209136	Ascomycota	Lecanoromycetes	Lecanorales	Lepraria neglecta
XANPARI20_008745-T1	KAK3176513.1	62.992	209136	Ascomycota	Lecanoromycetes	Lecanorales	Lepraria neglecta
XANPARI20_008745-T1	KAK3176513.1	62.903	209136	Ascomycota	Lecanoromycetes	Lecanorales	Lepraria neglecta
XANPARI20_008745-T1	KAK3176513.1	55.474	209136	Ascomycota	Lecanoromycetes	Lecanorales	Lepraria neglecta
XANPARI20_008745-T1	KAK3176513.1	53.571	209136	Ascomycota	Lecanoromycetes	Lecanorales	Lepraria neglecta
XANPARI20_008745-T1	KAK3176513.1	63.636	209136	Ascomycota	Lecanoromycetes	Lecanorales	Lepraria neglecta
XANPARI20_008745-T1	SLM36632.1	66.379	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPARI20_008745-T1	SLM36632.1	53.254	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPARI20_008745-T1	SLM36632.1	61.538	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPARI20_008745-T1	SLM36632.1	43.75	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPARI20_008745-T1	SLM40296.1	63.704	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPARI20_008745-T1	SLM40296.1	45.545	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPARI20_008745-T1	SLM40296.1	51.124	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPARI20_008745-T1	SLM40296.1	57.724	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPARI20_008745-T1	SLM40296.1	50	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPARI20_008745-T1	KAI0617054.1	54.305	45151	Ascomycota	Dothideomycetes	Pleosporales	Pyrenophora tritici-repentis
XANPARI20_008745-T1	KAI0617054.1	53.793	45151	Ascomycota	Dothideomycetes	Pleosporales	Pyrenophora tritici-repentis
XANPARI20_008745-T1	KAI0617054.1	53.03	45151	Ascomycota	Dothideomycetes	Pleosporales	Pyrenophora tritici-repentis
XANPARI20_008745-T1	KAI0617054.1	40.559	45151	Ascomycota	Dothideomycetes	Pleosporales	Pyrenophora tritici-repentis
XANPARI20_008745-T1	KAI0617054.1	57.353	45151	Ascomycota	Dothideomycetes	Pleosporales	Pyrenophora tritici-repentis
XANPARI20_008745-T1	KAI0571047.1	54.305	45151	Ascomycota	Dothideomycetes	Pleosporales	Pyrenophora tritici-repentis
XANPARI20_008745-T1	KAI0571047.1	53.793	45151	Ascomycota	Dothideomycetes	Pleosporales	Pyrenophora tritici-repentis
XANPARI20_008745-T1	KAI0571047.1	53.03	45151	Ascomycota	Dothideomycetes	Pleosporales	Pyrenophora tritici-repentis
XANPARI20_008745-T1	KAI0571047.1	40.559	45151	Ascomycota	Dothideomycetes	Pleosporales	Pyrenophora tritici-repentis
XANPARI20_008745-T1	KAI0571047.1	57.353	45151	Ascomycota	Dothideomycetes	Pleosporales	Pyrenophora tritici-repentis
XANPARI20_008745-T1	SLM37473.1	62.121	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPARI20_008745-T1	SLM37473.1	50	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPARI20_008745-T1	SLM37473.1	63.333	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPARI20_008745-T1	SLM37473.1	50	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPARI20_008745-T1	XP_037174314.1	56.164	1215731	Ascomycota	Sordariomycetes	Glomerellales	Colletotrichum aenigma
XANPARI20_008745-T1	XP_037174314.1	57.353	1215731	Ascomycota	Sordariomycetes	Glomerellales	Colletotrichum aenigma
XANPARI20_008745-T1	XP_037174314.1	57.353	1215731	Ascomycota	Sordariomycetes	Glomerellales	Colletotrichum aenigma
XANPARI20_008745-T1	XP_037174314.1	49.08	1215731	Ascomycota	Sordariomycetes	Glomerellales	Colletotrichum aenigma
XANPARI20_008745-T1	XP_037174314.1	54.412	1215731	Ascomycota	Sordariomycetes	Glomerellales	Colletotrichum aenigma
XANPARI20_008745-T1	XP_037174314.1	54.412	1215731	Ascomycota	Sordariomycetes	Glomerellales	Colletotrichum aenigma
XANPARI20_008745-T1	XP_037174314.1	56.618	1215731	Ascomycota	Sordariomycetes	Glomerellales	Colletotrichum aenigma
XANPARI20_008745-T1	XP_037174314.1	52.778	1215731	Ascomycota	Sordariomycetes	Glomerellales	Colletotrichum aenigma
XANPARI20_008745-T1	XP_037174314.1	49.08	1215731	Ascomycota	Sordariomycetes	Glomerellales	Colletotrichum aenigma
XANPARI20_008745-T1	XP_037174314.1	55.882	1215731	Ascomycota	Sordariomycetes	Glomerellales	Colletotrichum aenigma
XANPARI20_008745-T1	XP_037174314.1	52.083	1215731	Ascomycota	Sordariomycetes	Glomerellales	Colletotrichum aenigma
XANPARI20_008745-T1	XP_037174314.1	58.268	1215731	Ascomycota	Sordariomycetes	Glomerellales	Colletotrichum aenigma
XANPARI20_008745-T1	XP_037174314.1	55.147	1215731	Ascomycota	Sordariomycetes	Glomerellales	Colletotrichum aenigma
XANPARI20_008745-T1	XP_037174314.1	51.37	1215731	Ascomycota	Sordariomycetes	Glomerellales	Colletotrichum aenigma
XANPARI20_008745-T1	XP_037174314.1	54.412	1215731	Ascomycota	Sordariomycetes	Glomerellales	Colletotrichum aenigma
XANPARI20_008745-T1	XP_037174314.1	47.239	1215731	Ascomycota	Sordariomycetes	Glomerellales	Colletotrichum aenigma
XANPARI20_008745-T1	XP_037174314.1	57.48	1215731	Ascomycota	Sordariomycetes	Glomerellales	Colletotrichum aenigma
XANPARI20_008745-T1	XP_037174314.1	51.37	1215731	Ascomycota	Sordariomycetes	Glomerellales	Colletotrichum aenigma
XANPARI20_008745-T1	XP_037174314.1	55.118	1215731	Ascomycota	Sordariomycetes	Glomerellales	Colletotrichum aenigma
XANPARI20_008745-T1	XP_037174314.1	57.895	1215731	Ascomycota	Sordariomycetes	Glomerellales	Colletotrichum aenigma
